Longitude	Latitude	Altitude	Fix	Time	Date	Speed	
-1.353418	51.822684	122	3D+	13:34:18	05/30/2003	0
-1.353418	51.822684	122	3D+	13:34:19	05/30/2003	1
-1.353418	51.822684	122	3D+	13:34:20	05/30/2003	0
-1.353432	51.822664	123	3D+	13:34:21	05/30/2003	7
-1.353446	51.822644	123	3D+	13:34:22	05/30/2003	8
-1.353416	51.822605	124	3D+	13:34:23	05/30/2003	18
-1.353385	51.822541	125	3D+	13:34:24	05/30/2003	24
-1.35341	51.822418	125	3D+	13:34:25	05/30/2003	44
-1.353478	51.822283	126	3D+	13:34:26	05/30/2003	51
-1.35359	51.822152	127	3D+	13:34:27	05/30/2003	53
-1.353703	51.822041	128	3D+	13:34:28	05/30/2003	51
-1.35383	51.821943	129	3D+	13:34:29	05/30/2003	47
-1.35406	51.821888	130	3D+	13:34:30	05/30/2003	53
-1.354291	51.821846	131	3D+	13:34:31	05/30/2003	54
-1.354522	51.821822	133	3D+	13:34:32	05/30/2003	53
-1.354768	51.821818	135	3D+	13:34:33	05/30/2003	54
-1.355	51.821808	135	3D+	13:34:34	05/30/2003	55
-1.355246	51.821791	137	3D+	13:34:35	05/30/2003	56
-1.355476	51.821742	139	3D+	13:34:36	05/30/2003	56
-1.355706	51.821693	140	3D+	13:34:37	05/30/2003	55
-1.355937	51.821657	142	3D+	13:34:38	05/30/2003	56
-1.356167	51.821602	143	3D+	13:34:39	05/30/2003	58
-1.356412	51.821547	144	3D+	13:34:40	05/30/2003	60
-1.356642	51.821498	146	3D+	13:34:41	05/30/2003	60
-1.356902	51.821468	147	3D+	13:34:42	05/30/2003	61
-1.357162	51.821446	148	3D+	13:34:43	05/30/2003	63
-1.357423	51.821436	149	3D+	13:34:44	05/30/2003	62
-1.35767	51.821451	150	3D+	13:34:45	05/30/2003	58
-1.357916	51.821466	151	3D+	13:34:46	05/30/2003	59
-1.358148	51.821464	152	3D+	13:34:47	05/30/2003	58
