Longitude	Latitude	Altitude	Fix	Time	Date	Speed
-1.353445	51.822701	136	3D+	13:23:05	06/15/2003	0
-1.353444	51.822681	137	3D+	13:23:06	06/15/2003	7
-1.353443	51.822642	138	3D+	13:23:07	06/15/2003	13
-1.353412	51.822584	137	3D+	13:23:08	06/15/2003	23
-1.353322	51.822483	137	3D+	13:23:09	06/15/2003	43
-1.353217	51.822375	138	3D+	13:23:10	06/15/2003	49
-1.353156	51.822253	138	3D+	13:23:11	06/15/2003	48
-1.353109	51.822144	139	3D+	13:23:12	06/15/2003	45
-1.353077	51.822048	140	3D+	13:23:13	06/15/2003	36
-1.353073	51.821951	141	3D+	13:23:14	06/15/2003	34
-1.353144	51.821878	142	3D+	13:23:15	06/15/2003	32
-1.353257	51.821818	143	3D+	13:23:16	06/15/2003	32
-1.35343	51.821789	145	3D+	13:23:17	06/15/2003	34
-1.353677	51.821799	145	3D+	13:23:18	06/15/2003	51
-1.353938	51.821794	147	3D+	13:23:19	06/15/2003	54
-1.354199	51.821802	149	3D+	13:23:20	06/15/2003	53
-1.35446	51.821798	150	3D+	13:23:21	06/15/2003	52
-1.35469	51.821769	152	3D+	13:23:22	06/15/2003	51
-1.354892	51.82172	153	3D+	13:23:23	06/15/2003	47
-1.355093	51.821671	155	3D+	13:23:24	06/15/2003	46
-1.35525	51.82161	157	3D+	13:23:25	06/15/2003	43
-1.355335	51.82153	158	3D+	13:23:26	06/15/2003	36
-1.355317	51.821452	160	3D+	13:23:27	06/15/2003	30
-1.355198	51.821367	162	3D+	13:23:28	06/15/2003	38
-1.355066	51.821322	164	3D+	13:23:29	06/15/2003	26
-1.35492	51.821303	166	3D+	13:23:30	06/15/2003	28
-1.354746	51.821303	167	3D+	13:23:31	06/15/2003	29
-1.354573	51.821347	169	3D+	13:23:32	06/15/2003	35
-1.354414	51.821393	170	3D+	13:23:33	06/15/2003	32
-1.354343	51.821468	173	3D+	13:23:34	06/15/2003	29
-1.354331	51.821549	175	3D+	13:23:35	06/15/2003	26
-1.354361	51.821598	177	3D+	13:23:36	06/15/2003	13
-1.35442	51.821628	178	3D+	13:23:37	06/15/2003	7
-1.354463	51.821645	179	3D+	13:23:38	06/15/2003	3
-1.354492	51.821631	180	3D+	13:23:39	06/15/2003	5
-1.354505	51.821586	180	3D+	13:23:40	06/15/2003	19
-1.354516	51.821475	182	3D+	13:23:41	06/15/2003	39
-1.354569	51.821339	183	3D+	13:23:42	06/15/2003	49
-1.354608	51.821197	184	3D+	13:23:43	06/15/2003	50
-1.354604	51.821055	185	3D+	13:23:44	06/15/2003	51
-1.354585	51.820914	186	3D+	13:23:45	06/15/2003	51
-1.354537	51.820785	187	3D+	13:23:46	06/15/2003	47
-1.354447	51.820676	187	3D+	13:23:47	06/15/2003	47
-1.3543	51.820606	188	3D+	13:23:48	06/15/2003	45
-1.354066	51.82057	189	3D+	13:23:49	06/15/2003	54
-1.353805	51.820573	189	3D+	13:23:50	06/15/2003	57
-1.353544	51.820556	189	3D+	13:23:51	06/15/2003	62
-1.353281	51.820507	189	3D+	13:23:52	06/15/2003	61
-1.353075	51.820414	189	3D+	13:23:53	06/15/2003	61
-1.352869	51.820314	189	3D+	13:23:54	06/15/2003	61
-1.352692	51.820201	188	3D+	13:23:55	06/15/2003	60
-1.352558	51.820093	189	3D+	13:23:56	06/15/2003	57
-1.352438	51.819959	189	3D+	13:23:57	06/15/2003	56
-1.352347	51.819833	189	3D+	13:23:58	06/15/2003	56
-1.352299	51.819698	189	3D+	13:23:59	06/15/2003	53
-1.352325	51.819589	190	3D+	13:24:00	06/15/2003	45
-1.352409	51.819492	189	3D+	13:24:01	06/15/2003	42
-1.352595	51.8194	190	3D+	13:24:02	06/15/2003	53
-1.352826	51.819353	190	3D+	13:24:03	06/15/2003	53
-1.353056	51.819298	191	3D+	13:24:04	06/15/2003	53
-1.353302	51.81927	191	3D+	13:24:05	06/15/2003	53
-1.353548	51.819273	192	3D+	13:24:06	06/15/2003	54
-1.353781	51.819308	193	3D+	13:24:07	06/15/2003	56
-1.354029	51.819362	193	3D+	13:24:08	06/15/2003	57
-1.354263	51.819417	193	3D+	13:24:09	06/15/2003	57
-1.35451	51.819447	193	3D+	13:24:10	06/15/2003	56
-1.354757	51.819457	194	3D+	13:24:11	06/15/2003	54
-1.354974	51.819422	194	3D+	13:24:12	06/15/2003	52
-1.355146	51.81935	194	3D+	13:24:13	06/15/2003	50
-1.355288	51.819253	194	3D+	13:24:14	06/15/2003	51
-1.355415	51.819129	194	3D+	13:24:15	06/15/2003	56
-1.355513	51.819013	194	3D+	13:24:16	06/15/2003	56
-1.355581	51.818884	194	3D+	13:24:17	06/15/2003	53
-1.355534	51.81875	194	3D+	13:24:18	06/15/2003	54
-1.355472	51.818628	195	3D+	13:24:19	06/15/2003	54
-1.355424	51.818494	195	3D+	13:24:20	06/15/2003	52
-1.355406	51.818367	195	3D+	13:24:21	06/15/2003	51
-1.355416	51.818232	195	3D+	13:24:22	06/15/2003	58
-1.35547	51.818071	195	3D+	13:24:23	06/15/2003	63
-1.355538	51.81793	195	3D+	13:24:24	06/15/2003	63
-1.35565	51.817781	195	3D+	13:24:25	06/15/2003	65
-1.355806	51.817664	195	3D+	13:24:26	06/15/2003	63
-1.356035	51.817573	194	3D+	13:24:27	06/15/2003	65
-1.356251	51.81752	194	3D+	13:24:28	06/15/2003	58
-1.356439	51.817511	195	3D+	13:24:29	06/15/2003	46
-1.356629	51.817548	194	3D+	13:24:30	06/15/2003	43
-1.35685	51.817661	194	3D+	13:24:31	06/15/2003	58
-1.357099	51.817735	194	3D+	13:24:32	06/15/2003	58
-1.357376	51.817777	194	3D+	13:24:33	06/15/2003	65
-1.357609	51.817819	194	3D+	13:24:34	06/15/2003	54
-1.357798	51.81783	195	3D+	13:24:35	06/15/2003	50
-1.357987	51.817834	194	3D+	13:24:36	06/15/2003	45
-1.358088	51.817833	194	3D+	13:24:37	06/15/2003	30
-1.358132	51.817827	194	3D+	13:24:38	06/15/2003	21
-1.358161	51.817827	194	3D+	13:24:39	06/15/2003	16
-1.358146	51.817827	194	3D+	13:24:40	06/15/2003	6
-1.358044	51.817809	194	3D+	13:24:41	06/15/2003	18
-1.357812	51.817804	194	3D+	13:24:42	06/15/2003	39
-1.357594	51.817793	195	3D+	13:24:43	06/15/2003	38
-1.357361	51.817763	195	3D+	13:24:44	06/15/2003	41
-1.357112	51.817703	194	3D+	13:24:45	06/15/2003	43
-1.356862	51.817583	195	3D+	13:24:46	06/15/2003	49
-1.356669	51.817419	195	3D+	13:24:47	06/15/2003	54
-1.356547	51.817228	195	3D+	13:24:48	06/15/2003	57
-1.356483	51.817036	195	3D+	13:24:49	06/15/2003	57
-1.356521	51.816838	195	3D+	13:24:50	06/15/2003	64
-1.356558	51.81662	195	3D+	13:24:51	06/15/2003	67
-1.35658	51.816403	194	3D+	13:24:52	06/15/2003	71
-1.356603	51.816174	192	3D+	13:24:53	06/15/2003	75
-1.356611	51.815946	190	3D+	13:24:54	06/15/2003	76
-1.356604	51.815717	189	3D+	13:24:55	06/15/2003	76
