Longitude	Latitude	Altitude	Fix	Time	Date	Speed
-1.353431	51.822687	131	3D+	09:21:08	06/09/03	0
-1.353446	51.822681	130	3D+	09:21:09	06/09/03	1
-1.353445	51.822674	131	3D+	09:21:10	06/09/03	2
-1.353401	51.822655	131	3D+	09:21:11	06/09/03	11
-1.353371	51.822604	132	3D+	09:21:12	06/09/03	21
-1.353339	51.822514	132	3D+	09:21:13	06/09/03	29
-1.353335	51.822385	133	3D+	09:21:14	06/09/03	46
-1.353345	51.82225	134	3D+	09:21:15	06/09/03	49
-1.353341	51.822114	135	3D+	09:21:16	06/09/03	48
-1.35338	51.821984	137	3D+	09:21:17	06/09/03	49
-1.353434	51.821847	138	3D+	09:21:18	06/09/03	49
-1.353503	51.821737	139	3D+	09:21:19	06/09/03	46
-1.353602	51.821664	140	3D+	09:21:20	06/09/03	32
-1.353731	51.821636	142	3D+	09:21:21	06/09/03	30
-1.353949	51.821664	143	3D+	09:21:22	06/09/03	46
-1.354166	51.821654	144	3D+	09:21:23	06/09/03	47
-1.354368	51.821613	145	3D+	09:21:24	06/09/03	48
-1.35454	51.821564	147	3D+	09:21:25	06/09/03	47
-1.354683	51.821478	148	3D+	09:21:26	06/09/03	45
-1.354781	51.821391	150	3D+	09:21:27	06/09/03	45
-1.354865	51.821281	151	3D+	09:21:28	06/09/03	51
-1.354934	51.821176	153	3D+	09:21:29	06/09/03	47
-1.354974	51.821077	155	3D+	09:21:30	06/09/03	43
-1.354956	51.820973	156	3D+	09:21:31	06/09/03	44
-1.354865	51.82087	158	3D+	09:21:32	06/09/03	48
-1.354732	51.820793	159	3D+	09:21:33	06/09/03	43
-1.354542	51.820742	161	3D+	09:21:34	06/09/03	47
-1.354295	51.820756	163	3D+	09:21:35	06/09/03	56
-1.354034	51.820763	165	3D+	09:21:36	06/09/03	56
-1.353787	51.82077	166	3D+	09:21:37	06/09/03	53
-1.353554	51.820758	167	3D+	09:21:38	06/09/03	52
-1.353335	51.820707	169	3D+	09:21:39	06/09/03	55
-1.353101	51.820645	170	3D+	09:21:40	06/09/03	58
-1.352895	51.820563	171	3D+	09:21:41	06/09/03	60
-1.352703	51.820474	172	3D+	09:21:42	06/09/03	59
-1.352526	51.820379	173	3D+	09:21:43	06/09/03	55
-1.352408	51.820296	174	3D+	09:21:44	06/09/03	46
-1.352318	51.820195	173	3D+	09:21:45	06/09/03	45
-1.3523	51.820086	174	3D+	09:21:46	06/09/03	43
-1.352355	51.819988	175	3D+	09:21:47	06/09/03	41
-1.352468	51.819909	176	3D+	09:21:48	06/09/03	38
-1.35264	51.819861	177	3D+	09:21:49	06/09/03	39
-1.352887	51.819846	177	3D+	09:21:50	06/09/03	52
-1.353148	51.819854	179	3D+	09:21:51	06/09/03	52
-1.353394	51.819844	180	3D+	09:21:52	06/09/03	52
-1.353625	51.819809	181	3D+	09:21:53	06/09/03	52
-1.35384	51.819754	182	3D+	09:21:54	06/09/03	51
-1.354012	51.819675	182	3D+	09:21:55	06/09/03	51
-1.354198	51.819601	183	3D+	09:21:56	06/09/03	51
-1.354413	51.819534	184	3D+	09:21:57	06/09/03	53
-1.354615	51.81948	185	3D+	09:21:58	06/09/03	52
-1.354801	51.819406	187	3D+	09:21:59	06/09/03	50
-1.354958	51.819327	187	3D+	09:22:00	06/09/03	50
-1.3551	51.819223	187	3D+	09:22:01	06/09/03	51
-1.355213	51.819125	188	3D+	09:22:02	06/09/03	50
-1.355281	51.818995	189	3D+	09:22:03	06/09/03	55
-1.355248	51.818873	190	3D+	09:22:04	06/09/03	53
-1.355215	51.818744	191	3D+	09:22:05	06/09/03	53
-1.355139	51.818616	192	3D+	09:22:06	06/09/03	52
-1.355033	51.818495	192	3D+	09:22:07	06/09/03	56
-1.354914	51.818379	194	3D+	09:22:08	06/09/03	54
-1.354781	51.818309	195	3D+	09:22:09	06/09/03	43
-1.354591	51.818279	195	3D+	09:22:10	06/09/03	46
-1.354345	51.818293	196	3D+	09:22:11	06/09/03	53
-1.354027	51.81834	197	3D+	09:22:12	06/09/03	72
-1.353708	51.818356	197	3D+	09:22:13	06/09/03	69
-1.353433	51.818365	197	3D+	09:22:14	06/09/03	59
-1.353171	51.818336	197	3D+	09:22:15	06/09/03	63
-1.352966	51.818279	199	3D+	09:22:16	06/09/03	53
-1.352848	51.81821	198	3D+	09:22:17	06/09/03	41
-1.352815	51.818101	199	3D+	09:22:18	06/09/03	42
-1.35284	51.817968	198	3D+	09:22:19	06/09/03	50
-1.352923	51.817832	198	3D+	09:22:20	06/09/03	52
-1.353094	51.817715	198	3D+	09:22:21	06/09/03	53
-1.35328	51.81763	198	3D+	09:22:22	06/09/03	51
-1.353495	51.817545	198	3D+	09:22:23	06/09/03	51
-1.35374	51.817491	198	3D+	09:22:24	06/09/03	54
-1.353986	51.817476	198	3D+	09:22:25	06/09/03	51
-1.354205	51.817518	198	3D+	09:22:26	06/09/03	46
-1.354425	51.8176	197	3D+	09:22:27	06/09/03	51
-1.354689	51.817705	198	3D+	09:22:28	06/09/03	62
-1.354953	51.817779	198	3D+	09:22:29	06/09/03	59
-1.355215	51.817834	198	3D+	09:22:30	06/09/03	57
-1.355463	51.817863	198	3D+	09:22:31	06/09/03	54
-1.35571	51.817893	198	3D+	09:22:32	06/09/03	54
-1.355973	51.817947	198	3D+	09:22:33	06/09/03	57
-1.356221	51.818002	199	3D+	09:22:34	06/09/03	58
-1.356468	51.818019	199	3D+	09:22:35	06/09/03	55
-1.35673	51.818028	199	3D+	09:22:36	06/09/03	59
-1.356961	51.818013	199	3D+	09:22:37	06/09/03	56
-1.35712	51.817993	198	3D+	09:22:38	06/09/03	41
-1.35722	51.817927	199	3D+	09:22:39	06/09/03	34
-1.357217	51.817837	199	3D+	09:22:40	06/09/03	36
-1.357156	51.817736	199	3D+	09:22:41	06/09/03	35
-1.357022	51.817615	200	3D+	09:22:42	06/09/03	49
-1.356829	51.817489	199	3D+	09:22:43	06/09/03	58
-1.356623	51.817382	200	3D+	09:22:44	06/09/03	57
-1.356374	51.817302	199	3D+	09:22:45	06/09/03	58
-1.356067	51.817234	200	3D+	09:22:46	06/09/03	67
-1.355775	51.81716	200	3D+	09:22:47	06/09/03	66
-1.35554	51.817066	200	3D+	09:22:48	06/09/03	61
-1.35532	51.816979	200	3D+	09:22:49	06/09/03	55
-1.355158	51.816891	201	3D+	09:22:50	06/09/03	46
-1.355053	51.816808	201	3D+	09:22:51	06/09/03	37
-1.354991	51.816674	202	3D+	09:22:52	06/09/03	48
-1.354929	51.816534	201	3D+	09:22:53	06/09/03	55
-1.354896	51.816387	201	3D+	09:22:54	06/09/03	54
-1.354862	51.816245	202	3D+	09:22:55	06/09/03	54
-1.354786	51.816106	202	3D+	09:22:56	06/09/03	53
-1.354637	51.815985	202	3D+	09:22:57	06/09/03	58
-1.354503	51.815859	202	3D+	09:22:58	06/09/03	59
-1.354383	51.815738	202	3D+	09:22:59	06/09/03	53
-1.354306	51.815605	202	3D+	09:23:00	06/09/03	52
-1.354259	51.81549	202	3D+	09:23:01	06/09/03	44
-1.354285	51.815382	202	3D+	09:23:02	06/09/03	40
-1.354383	51.815258	202	3D+	09:23:03	06/09/03	47
-1.354539	51.815136	201	3D+	09:23:04	06/09/03	55
-1.354739	51.815031	202	3D+	09:23:05	06/09/03	56
-1.35494	51.814966	201	3D+	09:23:06	06/09/03	49
-1.355186	51.814938	201	3D+	09:23:07	06/09/03	51
-1.355433	51.814954	201	3D+	09:23:08	06/09/03	53
-1.355696	51.815016	200	3D+	09:23:09	06/09/03	54
-1.355932	51.815154	201	3D+	09:23:10	06/09/03	66
-1.356168	51.815298	201	3D+	09:23:11	06/09/03	70
-1.356405	51.815436	202	3D+	09:23:12	06/09/03	68
-1.356641	51.815574	203	3D+	09:23:13	06/09/03	67
-1.356876	51.815692	204	3D+	09:23:14	06/09/03	66
-1.357126	51.815822	205	3D+	09:23:15	06/09/03	68
-1.357348	51.81596	206	3D+	09:23:16	06/09/03	68
-1.357497	51.816104	207	3D+	09:23:17	06/09/03	57
-1.35756	51.816269	208	3D+	09:23:18	06/09/03	61
-1.35755	51.816447	209	3D+	09:23:19	06/09/03	59
-1.357497	51.816626	210	3D+	09:23:20	06/09/03	62
-1.357402	51.816843	211	3D+	09:23:21	06/09/03	78
-1.357365	51.817049	211	3D+	09:23:22	06/09/03	72
-1.3574	51.817271	212	3D+	09:23:23	06/09/03	79
-1.357465	51.817488	212	3D+	09:23:24	06/09/03	80
-1.357544	51.817692	212	3D+	09:23:25	06/09/03	79
-1.35765	51.817864	212	3D+	09:23:26	06/09/03	67
-1.357799	51.817984	212	3D+	09:23:27	06/09/03	58
-1.35799	51.818072	212	3D+	09:23:28	06/09/03	54
-1.358253	51.818133	211	3D+	09:23:29	06/09/03	66
-1.35856	51.818214	211	3D+	09:23:30	06/09/03	78
