Longitude	Latitude	Altitude	Fix	Time	Date	Speed
-1.353474	51.822674	131	3D+	13:29:04	06/15/2003	0
-1.35346	51.822674	131	3D+	13:29:05	06/15/2003	2
-1.35346	51.822669	130	3D+	13:29:06	06/15/2003	1
-1.353517	51.822565	119	3D	13:29:55	06/15/2003	0
-1.353543	51.822547	129	3D+	13:29:56	06/15/2003	29
-1.353559	51.822505	120	3D+	13:29:57	06/15/2003	35
-1.353658	51.822433	121	3D+	13:29:58	06/15/2003	37
-1.353786	51.822361	121	3D+	13:29:59	06/15/2003	41
-1.353944	51.822313	123	3D+	13:30:00	06/15/2003	42
-1.354117	51.822278	123	3D+	13:30:01	06/15/2003	45
-1.35426	51.822223	126	3D+	13:30:02	06/15/2003	42
-1.354403	51.82217	127	3D+	13:30:03	06/15/2003	37
-1.354503	51.822128	129	3D+	13:30:04	06/15/2003	31
-1.354559	51.82208	131	3D+	13:30:05	06/15/2003	23
-1.354513	51.82199	132	3D+	13:30:06	06/15/2003	35
-1.354393	51.821893	134	3D+	13:30:07	06/15/2003	43
-1.35426	51.82181	135	3D+	13:30:08	06/15/2003	41
-1.354083	51.821733	137	3D+	13:30:09	06/15/2003	45
-1.353936	51.82167	137	3D+	13:30:10	06/15/2003	38
-1.353761	51.821633	138	3D+	13:30:11	06/15/2003	40
-1.353528	51.821614	140	3D+	13:30:12	06/15/2003	50
-1.353266	51.821603	141	3D+	13:30:13	06/15/2003	56
-1.353019	51.821592	142	3D+	13:30:14	06/15/2003	57
-1.352757	51.821568	142	3D+	13:30:15	06/15/2003	60
-1.352581	51.821498	143	3D+	13:30:16	06/15/2003	46
-1.352462	51.821434	145	3D+	13:30:17	06/15/2003	41
-1.352344	51.821363	146	3D+	13:30:18	06/15/2003	42
-1.352196	51.821293	147	3D+	13:30:19	06/15/2003	47
-1.352005	51.821217	149	3D+	13:30:20	06/15/2003	55
-1.351786	51.821173	150	3D+	13:30:21	06/15/2003	53
-1.351596	51.821116	151	3D+	13:30:22	06/15/2003	53
-1.351405	51.821046	152	3D+	13:30:23	06/15/2003	54
-1.351243	51.820989	154	3D+	13:30:24	06/15/2003	48
-1.35111	51.820894	154	3D+	13:30:25	06/15/2003	53
-1.351019	51.820791	156	3D+	13:30:26	06/15/2003	48
-1.351002	51.8207	157	3D+	13:30:27	06/15/2003	42
-1.3511	51.820602	158	3D+	13:30:28	06/15/2003	46
-1.351257	51.820523	159	3D+	13:30:29	06/15/2003	45
-1.351473	51.820481	160	3D+	13:30:30	06/15/2003	46
