Longitude	Latitude	Altitude	Fix	Time	Date	Speed	
-1.353401	51.82265	130	3D+	12:09:28	06/09/03	0
-1.353401	51.82265	130	3D+	12:09:29	06/09/03	1
-1.353429	51.822617	131	3D+	12:09:30	06/09/03	12
-1.353486	51.822571	131	3D+	12:09:31	06/09/03	23
-1.353542	51.822513	131	3D+	12:09:32	06/09/03	28
-1.353598	51.822442	131	3D+	12:09:33	06/09/03	33
-1.353668	51.822352	131	3D+	12:09:34	06/09/03	38
-1.353738	51.822261	131	3D+	12:09:35	06/09/03	39
-1.353793	51.822171	132	3D+	12:09:36	06/09/03	38
-1.353877	51.822085	133	3D+	12:09:37	06/09/03	37
-1.353976	51.82202	133	3D+	12:09:38	06/09/03	37
-1.354105	51.821941	134	3D+	12:09:39	06/09/03	43
-1.354232	51.821861	136	3D+	12:09:40	06/09/03	43
-1.354346	51.821775	137	3D+	12:09:41	06/09/03	40
-1.354489	51.821727	139	3D+	12:09:42	06/09/03	40
-1.354676	51.821678	140	3D+	12:09:43	06/09/03	48
-1.354893	51.821674	142	3D+	12:09:44	06/09/03	51
-1.355095	51.821645	143	3D+	12:09:45	06/09/03	50
-1.355296	51.821596	145	3D+	12:09:46	06/09/03	49
-1.355483	51.82156	147	3D+	12:09:47	06/09/03	48
-1.35567	51.821519	148	3D+	12:09:48	06/09/03	48
-1.355902	51.821515	150	3D+	12:09:49	06/09/03	54
-1.35612	51.821556	151	3D+	12:09:50	06/09/03	52
-1.356296	51.821628	154	3D+	12:09:51	06/09/03	50
-1.356415	51.821727	155	3D+	12:09:52	06/09/03	45
-1.356419	51.821873	156	3D+	12:09:53	06/09/03	43
-1.356381	51.822077	158	3D+	12:09:54	06/09/03	64
-1.356329	51.822274	159	3D+	12:09:55	06/09/03	65
-1.356247	51.822466	161	3D+	12:09:56	06/09/03	59
-1.356122	51.822653	161	3D+	12:09:57	06/09/03	62
-1.355967	51.822813	162	3D+	12:09:58	06/09/03	55
