Longitude	Latitude	Altitude	Fix	Time	Date	Speed	
-1.353503	51.822706	137	3D+	11:55:51	05/31/2003	0
-1.353503	51.822706	137	3D+	11:55:52	05/31/2003	3
-1.353532	51.822693	137	3D+	11:55:53	05/31/2003	6
-1.353573	51.822622	137	3D+	11:55:54	05/31/2003	27
-1.353658	51.822551	137	3D+	11:55:55	05/31/2003	33
-1.353772	51.822485	137	3D+	11:55:56	05/31/2003	34
-1.353887	51.822433	137	3D+	11:55:57	05/31/2003	34
-1.354002	51.822399	137	3D+	11:55:58	05/31/2003	28
-1.354161	51.822398	137	3D+	11:55:59	05/31/2003	34
-1.354336	51.822421	138	3D+	11:56:00	05/31/2003	39
-1.354511	51.822476	138	3D+	11:56:01	05/31/2003	42
-1.354674	51.822577	138	3D+	11:56:02	05/31/2003	48
-1.354808	51.822683	139	3D+	11:56:03	05/31/2003	48
-1.354898	51.822805	139	3D+	11:56:04	05/31/2003	47
-1.354902	51.822925	139	3D+	11:56:05	05/31/2003	38
-1.354834	51.823079	140	3D+	11:56:06	05/31/2003	52
-1.354707	51.823214	141	3D+	11:56:07	05/31/2003	53
-1.354581	51.823356	141	3D+	11:56:08	05/31/2003	54
-1.354454	51.823483	143	3D+	11:56:09	05/31/2003	54
-1.354283	51.823606	143	3D+	11:56:10	05/31/2003	52
-1.354097	51.823684	144	3D+	11:56:11	05/31/2003	50
-1.353865	51.823717	145	3D+	11:56:12	05/31/2003	53
-1.353661	51.823693	146	3D+	11:56:13	05/31/2003	46
-1.353457	51.823668	147	3D+	11:56:14	05/31/2003	43
-1.353296	51.823611	148	3D+	11:56:15	05/31/2003	39
-1.353162	51.823534	150	3D+	11:56:16	05/31/2003	39
-1.353072	51.823425	150	3D+	11:56:17	05/31/2003	41
-1.353025	51.823315	152	3D+	11:56:18	05/31/2003	40
-1.353021	51.823211	154	3D+	11:56:19	05/31/2003	37
-1.353018	51.8231	156	3D+	11:56:20	05/31/2003	38
-1.353029	51.823014	158	3D+	11:56:21	05/31/2003	33
-1.353098	51.822922	160	3D+	11:56:22	05/31/2003	37
-1.353212	51.822867	162	3D+	11:56:23	05/31/2003	32
-1.353385	51.822826	163	3D+	11:56:24	05/31/2003	41
-1.353631	51.822814	166	3D+	11:56:25	05/31/2003	55
-1.353876	51.82279	168	3D+	11:56:26	05/31/2003	54
-1.354122	51.822786	169	3D+	11:56:27	05/31/2003	55
-1.354368	51.822769	171	3D+	11:56:28	05/31/2003	54
-1.3546	51.822752	172	3D+	11:56:29	05/31/2003	52
-1.354831	51.822742	173	3D+	11:56:30	05/31/2003	52
-1.355063	51.822745	174	3D+	11:56:31	05/31/2003	51
-1.35528	51.822729	176	3D+	11:56:32	05/31/2003	51
-1.355452	51.822675	177	3D+	11:56:33	05/31/2003	45
-1.355552	51.822609	177	3D+	11:56:34	05/31/2003	37
-1.355563	51.822512	178	3D+	11:56:35	05/31/2003	34
-1.355487	51.822409	180	3D+	11:56:36	05/31/2003	40
-1.355296	51.822339	181	3D+	11:56:37	05/31/2003	41
-1.355077	51.82229	181	3D+	11:56:38	05/31/2003	46
-1.354844	51.822266	182	3D+	11:56:39	05/31/2003	48
-1.354611	51.822249	182	3D+	11:56:40	05/31/2003	49
-1.354378	51.822217	184	3D+	11:56:41	05/31/2003	47
-1.35416	51.8222	184	3D+	11:56:42	05/31/2003	46
-1.353971	51.822202	184	3D+	11:56:43	05/31/2003	38
-1.353783	51.822223	184	3D+	11:56:44	05/31/2003	38
-1.353582	51.822276	185	3D+	11:56:45	05/31/2003	46
-1.353424	51.822348	185	3D+	11:56:46	05/31/2003	40
-1.353311	51.822462	186	3D+	11:56:47	05/31/2003	46
-1.353127	51.822605	187	3D+	11:56:48	05/31/2003	61
-1.352927	51.822728	187	3D+	11:56:49	05/31/2003	60
-1.352742	51.822851	188	3D+	11:56:50	05/31/2003	61
-1.352543	51.822993	188	3D+	11:56:51	05/31/2003	65
-1.352359	51.823129	189	3D+	11:56:52	05/31/2003	65
-1.352247	51.823296	190	3D+	11:56:53	05/31/2003	62
-1.35218	51.823482	190	3D+	11:56:54	05/31/2003	68
-1.352157	51.82368	190	3D+	11:56:55	05/31/2003	72
-1.352119	51.823871	192	3D+	11:56:56	05/31/2003	72
-1.352067	51.82407	192	3D+	11:56:57	05/31/2003	72
-1.351971	51.824251	191	3D+	11:56:58	05/31/2003	72
-1.351861	51.824444	191	3D+	11:56:59	05/31/2003	73
-1.35175	51.824618	191	3D+	11:57:00	05/31/2003	72
-1.351595	51.82478	191	3D+	11:57:01	05/31/2003	69
-1.351396	51.824897	191	3D+	11:57:02	05/31/2003	65
-1.351137	51.824978	190	3D+	11:57:03	05/31/2003	70
-1.350907	51.825043	191	3D+	11:57:04	05/31/2003	59
-1.350719	51.825064	192	3D+	11:57:05	05/31/2003	48
-1.350543	51.825019	193	3D+	11:57:06	05/31/2003	41
-1.350468	51.824936	194	3D+	11:57:07	05/31/2003	29
-1.350479	51.824833	194	3D+	11:57:08	05/31/2003	19
-1.350563	51.82473	194	3D+	11:57:09	05/31/2003	21
-1.350705	51.824631	195	3D+	11:57:10	05/31/2003	29
-1.350962	51.824495	194	3D+	11:57:11	05/31/2003	58
-1.351204	51.824345	195	3D+	11:57:12	05/31/2003	63
-1.351447	51.824202	194	3D+	11:57:13	05/31/2003	59
-1.351733	51.824083	195	3D+	11:57:14	05/31/2003	68
-1.352006	51.823966	193	3D+	11:57:15	05/31/2003	66
-1.352292	51.82383	193	3D+	11:57:16	05/31/2003	70
-1.352564	51.823699	193	3D+	11:57:17	05/31/2003	70
-1.352733	51.823551	192	3D+	11:57:18	05/31/2003	58
-1.352903	51.823403	190	3D+	11:57:19	05/31/2003	57
-1.353044	51.823256	189	3D+	11:57:20	05/31/2003	55
-1.353127	51.823109	188	3D+	11:57:21	05/31/2003	52
-1.353108	51.822963	187	3D+	11:57:22	05/31/2003	47
-1.353003	51.822837	187	3D+	11:57:23	05/31/2003	45
-1.352812	51.82275	185	3D+	11:57:24	05/31/2003	48
-1.352579	51.822703	184	3D+	11:57:25	05/31/2003	49
-1.35236	51.822655	183	3D+	11:57:26	05/31/2003	48
-1.35217	51.822594	182	3D+	11:57:27	05/31/2003	44
-1.351994	51.822538	182	3D+	11:57:28	05/31/2003	38
-1.351862	51.82247	182	3D+	11:57:29	05/31/2003	34
-1.351786	51.822381	182	3D+	11:57:30	05/31/2003	31
-1.351725	51.822279	182	3D+	11:57:31	05/31/2003	38
-1.351706	51.822126	181	3D+	11:57:32	05/31/2003	53
-1.351659	51.821979	181	3D+	11:57:33	05/31/2003	53
-1.35161	51.82182	181	3D+	11:57:34	05/31/2003	56
-1.351591	51.821672	182	3D+	11:57:35	05/31/2003	55
