Longitude	Latitude	Altitude	Fix	Time	Date	Speed	
-1.353325	51.822551	134	3D+	12:40:10	05/29/2003	0
-1.353325	51.822551	134	3D+	12:40:11	05/29/2003	5
-1.353325	51.822558	133	3D+	12:40:12	05/29/2003	1
-1.35334	51.822563	134	3D+	12:40:13	05/29/2003	0
-1.35334	51.82257	134	3D+	12:40:14	05/29/2003	3
-1.353398	51.822557	133	3D+	12:40:15	05/29/2003	11
-1.353426	51.822544	133	3D+	12:40:16	05/29/2003	11
-1.35344	51.822504	134	3D+	12:40:17	05/29/2003	18
-1.353466	51.822427	135	3D+	12:40:18	05/29/2003	27
-1.353594	51.822335	135	3D+	12:40:19	05/29/2003	45
-1.353751	51.822244	135	3D+	12:40:20	05/29/2003	50
-1.353952	51.822177	136	3D+	12:40:21	05/29/2003	52
-1.354154	51.822155	137	3D+	12:40:22	05/29/2003	51
-1.354372	51.822165	137	3D+	12:40:23	05/29/2003	49
-1.354533	51.822233	138	3D+	12:40:24	05/29/2003	48
-1.354652	51.82232	139	3D+	12:40:25	05/29/2003	47
-1.354756	51.822427	140	3D+	12:40:26	05/29/2003	48
-1.354832	51.822534	141	3D+	12:40:27	05/29/2003	48
-1.354908	51.822648	141	3D+	12:40:28	05/29/2003	49
-1.35494	51.822769	142	3D+	12:40:29	05/29/2003	49
-1.354958	51.822889	143	3D+	12:40:30	05/29/2003	49
-1.354961	51.82299	144	3D+	12:40:31	05/29/2003	40
-1.35489	51.823067	145	3D+	12:40:32	05/29/2003	38
-1.354761	51.823124	146	3D+	12:40:33	05/29/2003	36
-1.354632	51.823176	147	3D+	12:40:34	05/29/2003	38
-1.354473	51.823214	148	3D+	12:40:35	05/29/2003	38
-1.354315	51.823242	149	3D+	12:40:36	05/29/2003	38
-1.35414	51.823235	150	3D+	12:40:37	05/29/2003	39
-1.353979	51.82321	151	3D+	12:40:38	05/29/2003	40
-1.353805	51.823198	152	3D+	12:40:39	05/29/2003	39
-1.353616	51.823193	153	3D+	12:40:40	05/29/2003	42
-1.353457	51.823219	154	3D+	12:40:41	05/29/2003	39
-1.353313	51.823276	156	3D+	12:40:42	05/29/2003	41
-1.353169	51.823334	157	3D+	12:40:43	05/29/2003	41
-1.353011	51.823372	159	3D+	12:40:44	05/29/2003	40
-1.352852	51.823417	160	3D+	12:40:45	05/29/2003	40
-1.352738	51.823493	162	3D+	12:40:46	05/29/2003	41
-1.352683	51.823595	164	3D+	12:40:47	05/29/2003	42
-1.352671	51.823708	165	3D+	12:40:48	05/29/2003	45
-1.352718	51.823821	167	3D+	12:40:49	05/29/2003	44
-1.352779	51.823934	168	3D+	12:40:50	05/29/2003	45
-1.352898	51.824059	170	3D+	12:40:51	05/29/2003	58
-1.353032	51.824178	171	3D+	12:40:52	05/29/2003	58
-1.353209	51.824265	172	3D+	12:40:53	05/29/2003	49
-1.353441	51.824293	174	3D+	12:40:54	05/29/2003	53
-1.353688	51.824308	175	3D+	12:40:55	05/29/2003	55
-1.353935	51.82433	176	3D+	12:40:56	05/29/2003	56
-1.354183	51.824365	176	3D+	12:40:57	05/29/2003	58
-1.354402	51.824426	177	3D+	12:40:58	05/29/2003	56
-1.354578	51.8245	179	3D+	12:40:59	05/29/2003	51
-1.354696	51.82458	180	3D+	12:41:00	05/29/2003	43
-1.354799	51.824642	181	3D+	12:41:01	05/29/2003	32
-1.354845	51.824704	182	3D+	12:41:02	05/29/2003	29
-1.354846	51.824767	183	3D+	12:41:03	05/29/2003	28
-1.35476	51.824817	185	3D+	12:41:04	05/29/2003	25
-1.354631	51.824844	185	3D+	12:41:05	05/29/2003	30
-1.354441	51.824832	186	3D+	12:41:06	05/29/2003	35
-1.354265	51.824764	186	3D+	12:41:07	05/29/2003	44
-1.354089	51.824687	188	3D+	12:41:08	05/29/2003	44
-1.353898	51.824625	188	3D+	12:41:09	05/29/2003	44
-1.353693	51.824562	188	3D+	12:41:10	05/29/2003	45
-1.353502	51.824494	188	3D+	12:41:11	05/29/2003	47
-1.353312	51.824432	188	3D+	12:41:12	05/29/2003	47
-1.353122	51.824382	189	3D+	12:41:13	05/29/2003	45
-1.352917	51.824333	189	3D+	12:41:14	05/29/2003	45
-1.352741	51.824263	190	3D+	12:41:15	05/29/2003	47
-1.352579	51.824187	191	3D+	12:41:16	05/29/2003	44
-1.352446	51.824112	191	3D+	12:41:17	05/29/2003	40
-1.352326	51.823991	191	3D+	12:41:18	05/29/2003	49
-1.352236	51.823877	191	3D+	12:41:19	05/29/2003	42
-1.352188	51.823737	191	3D+	12:41:20	05/29/2003	48
-1.352184	51.82359	191	3D+	12:41:21	05/29/2003	50
-1.352266	51.823423	190	3D+	12:41:22	05/29/2003	58
-1.352377	51.823267	191	3D+	12:41:23	05/29/2003	58
-1.352518	51.823125	191	3D+	12:41:24	05/29/2003	57
-1.352629	51.822971	190	3D+	12:41:25	05/29/2003	57
-1.352741	51.822817	190	3D+	12:41:26	05/29/2003	59
-1.352823	51.822656	190	3D+	12:41:27	05/29/2003	59
-1.352876	51.822495	190	3D+	12:41:28	05/29/2003	59
-1.352887	51.82236	190	3D+	12:41:29	05/29/2003	49
-1.352796	51.822227	190	3D+	12:41:30	05/29/2003	51
-1.352704	51.822093	191	3D+	12:41:31	05/29/2003	53
-1.352599	51.821966	190	3D+	12:41:32	05/29/2003	55
-1.352465	51.821853	190	3D+	12:41:33	05/29/2003	52
-1.352303	51.821772	189	3D+	12:41:34	05/29/2003	50
-1.352113	51.821716	189	3D+	12:41:35	05/29/2003	49
-1.351923	51.821668	188	3D+	12:41:36	05/29/2003	48
-1.351734	51.821645	188	3D+	12:41:37	05/29/2003	47
-1.351546	51.821647	188	3D+	12:41:38	05/29/2003	45
-1.351388	51.821701	187	3D+	12:41:39	05/29/2003	42
-1.351201	51.821754	187	3D+	12:41:40	05/29/2003	48
-1.351013	51.821788	187	3D+	12:41:41	05/29/2003	49
-1.350825	51.821796	187	3D+	12:41:42	05/29/2003	45
-1.350651	51.821791	188	3D+	12:41:43	05/29/2003	43
-1.350476	51.821791	189	3D+	12:41:44	05/29/2003	42
-1.350317	51.821811	190	3D+	12:41:45	05/29/2003	40
-1.350173	51.821856	191	3D+	12:41:46	05/29/2003	38
-1.349986	51.82192	193	3D+	12:41:47	05/29/2003	50
-1.349784	51.821973	193	3D+	12:41:48	05/29/2003	51
-1.349597	51.822024	195	3D+	12:41:49	05/29/2003	51
-1.34941	51.822088	197	3D+	12:41:50	05/29/2003	50
-1.349253	51.822178	198	3D+	12:41:51	05/29/2003	49
-1.34914	51.822305	200	3D+	12:41:52	05/29/2003	52
-1.349012	51.822413	202	3D+	12:41:53	05/29/2003	52
-1.348855	51.822509	204	3D+	12:41:54	05/29/2003	50
-1.348698	51.822592	205	3D+	12:41:55	05/29/2003	50
-1.348541	51.822688	207	3D+	12:41:56	05/29/2003	52
-1.348398	51.822784	209	3D+	12:41:57	05/29/2003	51
-1.348241	51.822879	211	3D+	12:41:58	05/29/2003	50
-1.348113	51.822975	213	3D+	12:41:59	05/29/2003	49
-1.347956	51.823065	214	3D+	12:42:00	05/29/2003	50
-1.347755	51.823136	215	3D+	12:42:01	05/29/2003	57
-1.347582	51.823194	216	3D+	12:42:02	05/29/2003	47
-1.347423	51.823219	218	3D+	12:42:03	05/29/2003	43
-1.347263	51.823214	218	3D+	12:42:04	05/29/2003	39
-1.347116	51.82315	220	3D+	12:42:05	05/29/2003	39
-1.34701	51.823027	222	3D+	12:42:06	05/29/2003	47
-1.346976	51.822879	224	3D+	12:42:07	05/29/2003	48
-1.347043	51.822709	226	3D+	12:42:08	05/29/2003	57
-1.347154	51.822541	226	3D+	12:42:09	05/29/2003	59
-1.347323	51.82239	228	3D+	12:42:10	05/29/2003	61
-1.347507	51.822239	230	3D+	12:42:11	05/29/2003	65
-1.347706	51.822107	231	3D+	12:42:12	05/29/2003	61
-1.34795	51.822026	233	3D+	12:42:13	05/29/2003	61
-1.348166	51.82199	235	3D+	12:42:14	05/29/2003	48
-1.348354	51.821991	238	3D+	12:42:15	05/29/2003	41
-1.34847	51.822007	240	3D+	12:42:16	05/29/2003	27
-1.34853	51.822075	242	3D+	12:42:17	05/29/2003	21
-1.348531	51.822131	243	3D+	12:42:18	05/29/2003	10
-1.348445	51.822181	245	3D+	12:42:19	05/29/2003	14
-1.348287	51.822237	248	3D+	12:42:20	05/29/2003	33
-1.34807	51.822289	250	3D+	12:42:21	05/29/2003	41
-1.347837	51.822288	252	3D+	12:42:22	05/29/2003	50
-1.347604	51.822263	255	3D+	12:42:23	05/29/2003	49
-1.347385	51.822237	257	3D+	12:42:24	05/29/2003	48
-1.347165	51.822179	259	3D+	12:42:25	05/29/2003	55
-1.346945	51.822096	262	3D+	12:42:26	05/29/2003	58
-1.346782	51.821986	264	3D+	12:42:27	05/29/2003	58
-1.346647	51.821859	265	3D+	12:42:28	05/29/2003	60
-1.346527	51.821724	266	3D+	12:42:29	05/29/2003	59
-1.346421	51.821589	268	3D+	12:42:30	05/29/2003	60
