Longitude	Latitude	Altitude	Fix	Time	Date	Speed	
-1.353417	51.822663	124	3D+	10:57:41	03/31/2003	0
-1.353403	51.822675	124	3D+	10:57:42	03/31/2003	4
-1.353433	51.822682	124	3D+	10:57:43	03/31/2003	5
-1.353462	51.822682	124	3D+	10:57:44	03/31/2003	10
-1.353739	51.822761	124	3D+	10:57:58	03/31/2003	4
-1.35371	51.82276	126	3D+	10:57:59	03/31/2003	1
-1.353695	51.822753	126	3D+	10:58:00	03/31/2003	0
-1.353648	51.822552	117	3D+	10:58:07	03/31/2003	39
-1.353766	51.822577	111	3D+	10:58:08	03/31/2003	35
-1.353895	51.822541	113	3D+	10:58:09	03/31/2003	35
-1.353995	51.822519	115	3D+	10:58:10	03/31/2003	28
-1.354097	51.822542	117	3D+	10:58:11	03/31/2003	25
-1.354216	51.822634	119	3D+	10:58:12	03/31/2003	35
-1.354277	51.822783	123	3D+	10:58:13	03/31/2003	50
-1.354296	51.822953	126	3D+	10:58:14	03/31/2003	51
-1.354215	51.82315	127	3D+	10:58:15	03/31/2003	63
-1.354119	51.823348	129	3D+	10:58:16	03/31/2003	65
-1.354037	51.823545	131	3D+	10:58:17	03/31/2003	65
-1.353911	51.823711	133	3D+	10:58:18	03/31/2003	60
-1.353786	51.823883	134	3D+	10:58:19	03/31/2003	61
-1.35363	51.824036	136	3D+	10:58:20	03/31/2003	62
-1.353459	51.824158	138	3D+	10:58:21	03/31/2003	54
-1.353288	51.824253	140	3D+	10:58:22	03/31/2003	49
-1.353116	51.824368	143	3D+	10:58:23	03/31/2003	55
-1.352975	51.824502	144	3D+	10:58:24	03/31/2003	57
-1.352878	51.824655	146	3D+	10:58:25	03/31/2003	60
-1.352838	51.824807	148	3D+	10:58:26	03/31/2003	58
-1.35277	51.824972	150	3D+	10:58:27	03/31/2003	63
-1.352687	51.825124	152	3D+	10:58:28	03/31/2003	63
-1.352575	51.825239	153	3D+	10:58:29	03/31/2003	51
-1.352432	51.825322	155	3D+	10:58:30	03/31/2003	46
-1.352244	51.825373	157	3D+	10:58:31	03/31/2003	52
-1.352027	51.825399	158	3D+	10:58:32	03/31/2003	52
-1.351825	51.825438	160	3D+	10:58:33	03/31/2003	50
-1.351623	51.825484	161	3D+	10:58:34	03/31/2003	51
-1.351465	51.825561	162	3D+	10:58:35	03/31/2003	50
-1.351352	51.825657	164	3D+	10:58:36	03/31/2003	48
-1.351313	51.82581	164	3D+	10:58:37	03/31/2003	60
-1.351273	51.825951	165	3D+	10:58:38	03/31/2003	60
