Longitude	Latitude	Altitude	Fix	Time	Date	Speed
-1.353461	51.822683	129	3D+	15:10:47	03/26/2003	0
-1.353655	51.8224	128	3D+	15:11:10	03/26/2003	24
-1.35361	51.82233	128	3D+	15:11:11	03/26/2003	28
-1.353521	51.822279	129	3D+	15:11:12	03/26/2003	27
-1.353404	51.822236	129	3D+	15:11:13	03/26/2003	27
-1.353258	51.822225	128	3D+	15:11:14	03/26/2003	33
-1.353055	51.82222	129	3D+	15:11:15	03/26/2003	42
-1.352851	51.822196	129	3D+	15:11:16	03/26/2003	42
-1.352676	51.822171	130	3D+	15:11:17	03/26/2003	39
-1.352486	51.822127	132	3D+	15:11:18	03/26/2003	44
-1.352352	51.822037	133	3D+	15:11:19	03/26/2003	45
-1.352248	51.821959	135	3D+	15:11:20	03/26/2003	38
-1.352101	51.821889	136	3D+	15:11:21	03/26/2003	42
-1.351954	51.821832	137	3D+	15:11:22	03/26/2003	37
-1.351822	51.821825	139	3D+	15:11:23	03/26/2003	27
-1.351678	51.821857	140	3D+	15:11:24	03/26/2003	31
-1.351535	51.821915	141	3D+	15:11:25	03/26/2003	32
-1.351364	51.822043	143	3D+	15:11:26	03/26/2003	53
-1.351193	51.822159	144	3D+	15:11:27	03/26/2003	51
-1.351037	51.822287	146	3D+	15:11:28	03/26/2003	49
-1.35091	51.822402	147	3D+	15:11:29	03/26/2003	46
-1.350782	51.822529	149	3D+	15:11:30	03/26/2003	49
-1.350671	51.822677	150	3D+	15:11:31	03/26/2003	53
-1.350544	51.822804	151	3D+	15:11:32	03/26/2003	50
-1.350401	51.822912	153	3D+	15:11:33	03/26/2003	49
-1.350259	51.823022	154	3D+	15:11:34	03/26/2003	49
-1.350147	51.82315	155	3D+	15:11:35	03/26/2003	49
-1.350034	51.823277	157	3D+	15:11:36	03/26/2003	51
-1.349951	51.823418	157	3D+	15:11:37	03/26/2003	52
-1.349883	51.823565	158	3D+	15:11:38	03/26/2003	53
-1.349785	51.8237	159	3D+	15:11:39	03/26/2003	53
-1.349673	51.823821	160	3D+	15:11:40	03/26/2003	51
-1.34953	51.823924	161	3D+	15:11:41	03/26/2003	47
-1.349372	51.823988	164	3D+	15:11:42	03/26/2003	45
-1.349199	51.82402	164	3D+	15:11:43	03/26/2003	44
-1.349011	51.824053	165	3D+	15:11:44	03/26/2003	45
-1.348822	51.824047	167	3D+	15:11:45	03/26/2003	44
-1.348647	51.824035	168	3D+	15:11:46	03/26/2003	44
-1.348457	51.824003	170	3D+	15:11:47	03/26/2003	49
-1.348282	51.823959	171	3D+	15:11:48	03/26/2003	47
-1.348107	51.823939	173	3D+	15:11:49	03/26/2003	46
-1.347917	51.82392	174	3D+	15:11:50	03/26/2003	47
-1.347728	51.823908	176	3D+	15:11:51	03/26/2003	47
-1.347552	51.82387	178	3D+	15:11:52	03/26/2003	45
-1.347405	51.823823	180	3D+	15:11:53	03/26/2003	41
-1.347258	51.823759	182	3D+	15:11:54	03/26/2003	47
-1.34711	51.823675	185	3D+	15:11:55	03/26/2003	48
-1.346948	51.823592	185	3D+	15:11:56	03/26/2003	53
-1.346757	51.823534	188	3D+	15:11:57	03/26/2003	52
-1.346567	51.823508	190	3D+	15:11:58	03/26/2003	51
-1.346378	51.823501	192	3D+	15:11:59	03/26/2003	49
-1.346202	51.823475	194	3D+	15:12:00	03/26/2003	46
-1.346027	51.823436	196	3D+	15:12:01	03/26/2003	46
-1.345836	51.823379	198	3D+	15:12:02	03/26/2003	51
-1.345674	51.823302	199	3D+	15:12:03	03/26/2003	52
-1.345512	51.823226	201	3D+	15:12:04	03/26/2003	50
-1.345392	51.823123	202	3D+	15:12:05	03/26/2003	49
-1.345316	51.823013	204	3D+	15:12:06	03/26/2003	45
-1.345297	51.822884	205	3D+	15:12:07	03/26/2003	46
-1.345336	51.822741	206	3D+	15:12:08	03/26/2003	50
-1.345447	51.822573	207	3D+	15:12:09	03/26/2003	59
-1.345617	51.822424	207	3D+	15:12:10	03/26/2003	62
-1.345786	51.822274	208	3D+	15:12:11	03/26/2003	64
-1.345956	51.822119	207	3D+	15:12:12	03/26/2003	64
-1.346067	51.821952	207	3D+	15:12:13	03/26/2003	63
-1.346149	51.821779	207	3D+	15:12:14	03/26/2003	64
-1.346202	51.821606	207	3D+	15:12:15	03/26/2003	65
-1.346269	51.821432	206	3D+	15:12:16	03/26/2003	64
-1.346352	51.821266	206	3D+	15:12:17	03/26/2003	64
-1.346492	51.821104	206	3D+	15:12:18	03/26/2003	68
-1.346618	51.820931	204	3D+	15:12:19	03/26/2003	69
-1.346685	51.820752	204	3D+	15:12:20	03/26/2003	70
-1.346737	51.820561	203	3D+	15:12:21	03/26/2003	72
-1.346761	51.820364	201	3D+	15:12:22	03/26/2003	76
-1.346727	51.820174	200	3D+	15:12:23	03/26/2003	77
-1.346678	51.819996	199	3D+	15:12:24	03/26/2003	70
-1.346644	51.819818	198	3D+	15:12:25	03/26/2003	69
-1.346581	51.819648	196	3D+	15:12:26	03/26/2003	68
-1.346489	51.819483	195	3D+	15:12:27	03/26/2003	73
-1.346369	51.819344	194	3D+	15:12:28	03/26/2003	61
-1.346293	51.819199	193	3D+	15:12:29	03/26/2003	61
-1.346173	51.81906	193	3D+	15:12:30	03/26/2003	62
-1.346068	51.818946	192	3D+	15:12:31	03/26/2003	54
-1.34592	51.818853	192	3D+	15:12:32	03/26/2003	52
-1.345743	51.818752	192	3D+	15:12:33	03/26/2003	58
-1.345552	51.818659	191	3D+	15:12:34	03/26/2003	59
-1.345361	51.818566	190	3D+	15:12:35	03/26/2003	59
-1.345184	51.818471	191	3D+	15:12:36	03/26/2003	56
-1.345007	51.818383	191	3D+	15:12:37	03/26/2003	55
-1.344859	51.818288	192	3D+	15:12:38	03/26/2003	51
-1.344725	51.818187	191	3D+	15:12:39	03/26/2003	52
-1.344635	51.818091	192	3D+	15:12:40	03/26/2003	46
-1.344602	51.817969	193	3D+	15:12:41	03/26/2003	47
-1.344656	51.817834	193	3D+	15:12:42	03/26/2003	53
-1.344797	51.817672	193	3D+	15:12:43	03/26/2003	67
-1.344981	51.81753	193	3D+	15:12:44	03/26/2003	67
-1.345181	51.817437	193	3D+	15:12:45	03/26/2003	54
-1.345427	51.817397	193	3D+	15:12:46	03/26/2003	52
-1.345659	51.817401	193	3D+	15:12:47	03/26/2003	45
-1.345907	51.817443	193	3D+	15:12:48	03/26/2003	48
-1.346127	51.817518	193	3D+	15:12:49	03/26/2003	45
-1.346318	51.817631	193	3D+	15:12:50	03/26/2003	50
-1.346438	51.817752	193	3D+	15:12:51	03/26/2003	40
-1.346514	51.817879	193	3D+	15:12:52	03/26/2003	38
-1.346548	51.818026	193	3D+	15:12:53	03/26/2003	44
-1.346524	51.818211	193	3D+	15:12:54	03/26/2003	60
-1.34653	51.818411	192	3D+	15:12:55	03/26/2003	63
-1.346536	51.818608	193	3D+	15:12:56	03/26/2003	64
-1.346542	51.818801	192	3D+	15:12:57	03/26/2003	63
-1.346577	51.818986	193	3D+	15:12:58	03/26/2003	63
-1.346626	51.819172	192	3D+	15:12:59	03/26/2003	64
-1.34666	51.819357	192	3D+	15:13:00	03/26/2003	63
-1.346665	51.819529	192	3D+	15:13:01	03/26/2003	62
-1.346656	51.819702	192	3D+	15:13:02	03/26/2003	60
-1.346676	51.81988	193	3D+	15:13:03	03/26/2003	61
-1.346695	51.820053	194	3D+	15:13:04	03/26/2003	63
-1.346744	51.820232	193	3D+	15:13:05	03/26/2003	65
-1.346793	51.820409	194	3D+	15:13:06	03/26/2003	65
-1.346885	51.820588	194	3D+	15:13:07	03/26/2003	68
-1.347006	51.820754	193	3D+	15:13:08	03/26/2003	70
-1.347113	51.820932	193	3D+	15:13:09	03/26/2003	70
-1.347191	51.821104	193	3D+	15:13:10	03/26/2003	67
-1.34721	51.821276	193	3D+	15:13:11	03/26/2003	65
-1.347187	51.821444	193	3D+	15:13:12	03/26/2003	64
-1.347104	51.821605	193	3D+	15:13:13	03/26/2003	63
-1.346992	51.821752	194	3D+	15:13:14	03/26/2003	60
-1.346866	51.821888	193	3D+	15:13:15	03/26/2003	60
-1.346739	51.822023	194	3D+	15:13:16	03/26/2003	60
-1.346627	51.822165	195	3D+	15:13:17	03/26/2003	60
-1.34653	51.822319	195	3D+	15:13:18	03/26/2003	64
-1.346463	51.822485	196	3D+	15:13:19	03/26/2003	65
-1.346366	51.822646	196	3D+	15:13:20	03/26/2003	66
-1.346254	51.822801	196	3D+	15:13:21	03/26/2003	69
-1.346128	51.822942	196	3D+	15:13:22	03/26/2003	59
-1.345986	51.823065	197	3D+	15:13:23	03/26/2003	60
-1.34583	51.823156	197	3D+	15:13:24	03/26/2003	52
-1.345628	51.823227	198	3D+	15:13:25	03/26/2003	53
-1.345397	51.823262	198	3D+	15:13:26	03/26/2003	58
-1.345151	51.823263	199	3D+	15:13:27	03/26/2003	57
-1.344918	51.823265	200	3D+	15:13:28	03/26/2003	55
-1.344658	51.823286	201	3D+	15:13:29	03/26/2003	59
-1.344441	51.823319	202	3D+	15:13:30	03/26/2003	54
-1.344224	51.823345	203	3D+	15:13:31	03/26/2003	53
-1.343992	51.823353	204	3D+	15:13:32	03/26/2003	55
-1.343759	51.82336	206	3D+	15:13:33	03/26/2003	54
-1.343541	51.823361	207	3D+	15:13:34	03/26/2003	53
-1.343323	51.823361	209	3D+	15:13:35	03/26/2003	52
-1.343091	51.823355	211	3D+	15:13:36	03/26/2003	57
-1.342872	51.82333	212	3D+	15:13:37	03/26/2003	54
-1.342667	51.823279	214	3D+	15:13:38	03/26/2003	51
-1.342505	51.82319	216	3D+	15:13:39	03/26/2003	51
-1.342401	51.823132	217	3D+	15:13:40	03/26/2003	34
-1.342683	51.82287	219	3D+	15:13:45	03/26/2003	63
-1.343032	51.822917	220	3D+	15:13:46	03/26/2003	63
-1.343354	51.82299	220	3D+	15:13:47	03/26/2003	67
-1.343718	51.823063	220	3D+	15:13:48	03/26/2003	69
-1.344068	51.823129	221	3D+	15:13:49	03/26/2003	69
-1.344404	51.823208	221	3D+	15:13:50	03/26/2003	68
-1.344697	51.823308	222	3D+	15:13:51	03/26/2003	68
-1.344947	51.823407	222	3D+	15:13:52	03/26/2003	59
-1.345153	51.823526	223	3D+	15:13:53	03/26/2003	63
-1.345403	51.823645	223	3D+	15:13:54	03/26/2003	67
-1.345668	51.823757	223	3D+	15:13:55	03/26/2003	68
-1.345975	51.823843	223	3D+	15:13:56	03/26/2003	72
-1.346239	51.823955	224	3D+	15:13:57	03/26/2003	71
-1.346504	51.824069	223	3D+	15:13:58	03/26/2003	70
-1.34674	51.824195	222	3D+	15:13:59	03/26/2003	71
-1.346991	51.824322	221	3D+	15:14:00	03/26/2003	74
-1.347242	51.824455	219	3D+	15:14:01	03/26/2003	74
-1.347463	51.824576	218	3D+	15:14:02	03/26/2003	69
-1.347642	51.824736	216	3D+	15:14:03	03/26/2003	72
-1.347793	51.824903	214	3D+	15:14:04	03/26/2003	75
-1.347958	51.82507	213	3D+	15:14:05	03/26/2003	75
-1.348123	51.825229	211	3D+	15:14:06	03/26/2003	73
-1.348287	51.825382	211	3D+	15:14:07	03/26/2003	70
-1.348465	51.825522	210	3D+	15:14:08	03/26/2003	68
-1.348658	51.825661	209	3D+	15:14:09	03/26/2003	67
-1.348879	51.825775	208	3D+	15:14:10	03/26/2003	70
-1.349115	51.825889	207	3D+	15:14:11	03/26/2003	72
-1.349351	51.826009	207	3D+	15:14:12	03/26/2003	72
-1.349558	51.826123	206	3D+	15:14:13	03/26/2003	65
-1.349721	51.826238	205	3D+	15:14:14	03/26/2003	58
-1.349827	51.826386	203	3D+	15:14:15	03/26/2003	63
-1.349948	51.826539	202	3D+	15:14:16	03/26/2003	65
-1.350069	51.826692	202	3D+	15:14:17	03/26/2003	65
-1.350161	51.826845	201	3D+	15:14:18	03/26/2003	64
-1.350195	51.827006	200	3D+	15:14:19	03/26/2003	64
-1.350185	51.827168	198	3D+	15:14:20	03/26/2003	61
-1.350147	51.827323	197	3D+	15:14:21	03/26/2003	61
-1.350108	51.827478	197	3D+	15:14:22	03/26/2003	60
-1.350084	51.827633	196	3D+	15:14:23	03/26/2003	60
-1.350045	51.827782	194	3D+	15:14:24	03/26/2003	58
-1.349991	51.82793	194	3D+	15:14:25	03/26/2003	57
-1.349996	51.828072	193	3D+	15:14:26	03/26/2003	58
-1.35003	51.828226	192	3D+	15:14:27	03/26/2003	59
-1.350107	51.828387	191	3D+	15:14:28	03/26/2003	66
-1.350257	51.828532	191	3D+	15:14:29	03/26/2003	66
-1.350406	51.828672	190	3D+	15:14:30	03/26/2003	65
-1.350584	51.8288	189	3D+	15:14:31	03/26/2003	66
-1.350791	51.828914	188	3D+	15:14:32	03/26/2003	67
-1.351041	51.829021	188	3D+	15:14:33	03/26/2003	73
-1.351291	51.829127	187	3D+	15:14:34	03/26/2003	75
-1.351554	51.829201	187	3D+	15:14:35	03/26/2003	71
-1.351831	51.829225	186	3D+	15:14:36	03/26/2003	67
-1.352063	51.82921	186	3D+	15:14:37	03/26/2003	58
-1.352278	51.829132	185	3D+	15:14:38	03/26/2003	56
-1.352463	51.829002	185	3D+	15:14:39	03/26/2003	58
-1.352574	51.828842	184	3D+	15:14:40	03/26/2003	55
-1.352656	51.828643	184	3D+	15:14:41	03/26/2003	70
-1.352809	51.828443	183	3D+	15:14:42	03/26/2003	73
-1.352978	51.828263	183	3D+	15:14:43	03/26/2003	73
-1.353161	51.828088	183	3D+	15:14:44	03/26/2003	73
-1.353375	51.82794	182	3D+	15:14:45	03/26/2003	72
-1.353618	51.827815	182	3D+	15:14:46	03/26/2003	73
-1.353876	51.827729	182	3D+	15:14:47	03/26/2003	72
-1.35415	51.827669	182	3D+	15:14:48	03/26/2003	72
-1.354439	51.827634	182	3D+	15:14:49	03/26/2003	72
-1.354714	51.827599	182	3D+	15:14:50	03/26/2003	72
-1.355003	51.827563	183	3D+	15:14:51	03/26/2003	73
-1.355292	51.827535	183	3D+	15:14:52	03/26/2003	74
-1.355581	51.827481	182	3D+	15:14:53	03/26/2003	75
-1.355868	51.827395	182	3D+	15:14:54	03/26/2003	76
-1.356156	51.827296	182	3D+	15:14:55	03/26/2003	78
-1.356428	51.827198	182	3D+	15:14:56	03/26/2003	78
-1.356686	51.827087	181	3D+	15:14:57	03/26/2003	78
-1.356944	51.826956	181	3D+	15:14:58	03/26/2003	77
-1.357157	51.82682	180	3D+	15:14:59	03/26/2003	75
-1.357386	51.82669	180	3D+	15:15:00	03/26/2003	75
-1.357614	51.826579	180	3D+	15:15:01	03/26/2003	68
-1.357887	51.826473	180	3D+	15:15:02	03/26/2003	78
-1.358175	51.826407	180	3D+	15:15:03	03/26/2003	75
-1.358464	51.826359	180	3D+	15:15:04	03/26/2003	75
-1.358737	51.82628	179	3D+	15:15:05	03/26/2003	73
-1.35901	51.826194	179	3D+	15:15:06	03/26/2003	73
-1.35924	51.826108	179	3D+	15:15:07	03/26/2003	67
-1.359454	51.825985	178	3D+	15:15:08	03/26/2003	70
-1.359623	51.82583	178	3D+	15:15:09	03/26/2003	73
-1.359808	51.825682	177	3D+	15:15:10	03/26/2003	72
-1.360006	51.825533	177	3D+	15:15:11	03/26/2003	74
-1.36022	51.825391	176	3D+	15:15:12	03/26/2003	76
-1.360492	51.825286	176	3D+	15:15:13	03/26/2003	77
-1.360736	51.825175	175	3D+	15:15:14	03/26/2003	75
-1.360964	51.825044	175	3D+	15:15:15	03/26/2003	73
-1.361177	51.824902	175	3D+	15:15:16	03/26/2003	76
-1.361405	51.824764	176	3D+	15:15:17	03/26/2003	77
-1.361634	51.824641	175	3D+	15:15:18	03/26/2003	77
-1.361906	51.82453	175	3D+	15:15:19	03/26/2003	76
-1.362164	51.82443	176	3D+	15:15:20	03/26/2003	76
-1.362423	51.824338	175	3D+	15:15:21	03/26/2003	74
-1.362711	51.824283	176	3D+	15:15:22	03/26/2003	72
-1.363	51.824254	176	3D+	15:15:23	03/26/2003	72
-1.36329	51.824244	177	3D+	15:15:24	03/26/2003	70
-1.363565	51.824221	177	3D+	15:15:25	03/26/2003	70
-1.363854	51.824193	177	3D+	15:15:26	03/26/2003	71
-1.364128	51.824132	178	3D+	15:15:27	03/26/2003	72
-1.364387	51.824059	178	3D+	15:15:28	03/26/2003	71
-1.36463	51.823966	178	3D+	15:15:29	03/26/2003	69
-1.364889	51.823887	177	3D+	15:15:30	03/26/2003	71
-1.365163	51.823814	177	3D+	15:15:31	03/26/2003	73
-1.365436	51.823748	177	3D+	15:15:32	03/26/2003	74
-1.365695	51.823656	176	3D+	15:15:33	03/26/2003	74
-1.365924	51.823551	176	3D+	15:15:34	03/26/2003	71
-1.366153	51.82344	176	3D+	15:15:35	03/26/2003	71
-1.366367	51.823323	176	3D+	15:15:36	03/26/2003	71
-1.366566	51.823186	176	3D+	15:15:37	03/26/2003	69
-1.366721	51.823056	176	3D+	15:15:38	03/26/2003	66
-1.366804	51.822901	177	3D+	15:15:39	03/26/2003	62
-1.366915	51.822757	178	3D+	15:15:40	03/26/2003	62
-1.367041	51.822609	179	3D+	15:15:41	03/26/2003	68
