Longitude	Latitude	Altitude	Fix	Time	Date	Speed
-1.353401	51.822644	130	3D+	11:08:16	05/08/03	0
-1.353431	51.822651	129	3D+	11:08:17	05/08/03	8
-1.35349	51.822682	129	3D+	11:08:18	05/08/03	18
-1.353548	51.822687	130	3D+	11:08:19	05/08/03	14
-1.353634	51.822667	130	3D+	11:08:20	05/08/03	21
-1.353733	51.822588	131	3D+	11:08:21	05/08/03	33
-1.353817	51.822478	131	3D+	11:08:22	05/08/03	43
-1.353841	51.822323	132	3D+	11:08:23	05/08/03	51
-1.353821	51.822169	133	3D+	11:08:24	05/08/03	52
-1.35373	51.822015	134	3D+	11:08:25	05/08/03	59
-1.353565	51.821863	134	3D+	11:08:26	05/08/03	60
-1.353373	51.821755	135	3D+	11:08:27	05/08/03	56
-1.353153	51.821674	136	3D+	11:08:28	05/08/03	53
-1.352877	51.82165	136	3D+	11:08:29	05/08/03	59
-1.352586	51.821627	137	3D+	11:08:30	05/08/03	62
-1.352295	51.821603	138	3D+	11:08:31	05/08/03	61
-1.352005	51.821618	139	3D+	11:08:32	05/08/03	60
-1.351715	51.821657	141	3D+	11:08:33	05/08/03	66
-1.351456	51.821716	142	3D+	11:08:34	05/08/03	59
-1.351182	51.821776	143	3D+	11:08:35	05/08/03	63
-1.350922	51.821829	144	3D+	11:08:36	05/08/03	63
-1.350663	51.821901	145	3D+	11:08:37	05/08/03	62
-1.350418	51.821979	146	3D+	11:08:38	05/08/03	63
-1.35016	51.822071	147	3D+	11:08:39	05/08/03	66
-1.349916	51.822162	148	3D+	11:08:40	05/08/03	68
-1.349672	51.82226	148	3D+	11:08:41	05/08/03	66
-1.349487	51.82237	149	3D+	11:08:42	05/08/03	61
-1.34936	51.822505	149	3D+	11:08:43	05/08/03	60
-1.349233	51.822645	151	3D+	11:08:44	05/08/03	60
-1.349092	51.822787	152	3D+	11:08:45	05/08/03	62
-1.348922	51.822915	153	3D+	11:08:46	05/08/03	62
-1.348809	51.82305	154	3D+	11:08:47	05/08/03	60
-1.348698	51.823197	155	3D+	11:08:48	05/08/03	60
-1.348629	51.823337	157	3D+	11:08:49	05/08/03	57
-1.348546	51.823478	157	3D+	11:08:50	05/08/03	59
