Longitude	Latitude	Altitude	Fix	Time	Date	Speed	
-1.353427	51.822637	142	3D+	11:05:13	03/06/2003	0
-1.353427	51.822625	142	3D+	11:05:14	03/06/2003	4
-1.353442	51.822619	141	3D+	11:05:15	03/06/2003	5
-1.353368	51.822587	141	3D+	11:05:16	03/06/2003	10
-1.353281	51.822576	141	3D+	11:05:17	03/06/2003	14
-1.353237	51.822557	141	3D+	11:05:18	03/06/2003	14
-1.353354	51.822588	141	3D+	11:05:19	03/06/2003	3
-1.353441	51.822612	141	3D+	11:05:20	03/06/2003	3
-1.353485	51.822618	141	3D+	11:05:21	03/06/2003	5
-1.353558	51.82263	141	3D+	11:05:22	03/06/2003	10
-1.353601	51.822604	141	3D+	11:05:23	03/06/2003	10
-1.353684	51.822469	141	3D+	11:05:24	03/06/2003	19
-1.353721	51.822263	141	3D+	11:05:25	03/06/2003	45
-1.353747	51.822148	141	3D+	11:05:26	03/06/2003	45
-1.353772	51.822027	140	3D+	11:05:27	03/06/2003	46
-1.353797	51.821904	141	3D+	11:05:28	03/06/2003	46
-1.353852	51.821776	141	3D+	11:05:29	03/06/2003	51
-1.353891	51.821648	140	3D+	11:05:30	03/06/2003	50
-1.353783	51.821417	142	3D+	11:05:31	03/06/2003	48
-1.353779	51.82129	141	3D+	11:05:32	03/06/2003	48
-1.35376	51.82115	141	3D+	11:05:33	03/06/2003	49
-1.35348	51.820998	141	3D+	11:05:34	03/06/2003	44
-1.353357	51.82077	141	3D+	11:05:35	03/06/2003	52
-1.353236	51.820611	141	3D+	11:05:36	03/06/2003	55
-1.353203	51.820471	140	3D+	11:05:37	03/06/2003	55
-1.353242	51.820323	141	3D+	11:05:38	03/06/2003	48
-1.35321	51.820196	140	3D+	11:05:39	03/06/2003	49
-1.353381	51.820116	141	3D+	11:05:40	03/06/2003	45
-1.353451	51.820008	140	3D+	11:05:41	03/06/2003	45
-1.353667	51.819966	141	3D+	11:05:42	03/06/2003	45
-1.353751	51.819869	141	3D+	11:05:43	03/06/2003	44
-1.353983	51.819874	141	3D+	11:05:44	03/06/2003	39
-1.354034	51.820129	141	3D+	11:05:45	03/06/2003	62
-1.354112	51.820288	141	3D+	11:05:46	03/06/2003	64
-1.354234	51.820511	141	3D+	11:05:47	03/06/2003	75
-1.354441	51.820631	140	3D+	11:05:48	03/06/2003	72
-1.354468	51.820553	141	3D+	11:05:49	03/06/2003	49
-1.354644	51.820616	140	3D+	11:05:50	03/06/2003	49
-1.354865	51.820728	141	3D+	11:05:51	03/06/2003	53
-1.354998	51.820824	140	3D+	11:05:52	03/06/2003	52
-1.355089	51.820963	141	3D+	11:05:53	03/06/2003	53
-1.355224	51.821084	140	3D+	11:05:54	03/06/2003	54
-1.355415	51.821171	140	3D+	11:05:55	03/06/2003	54
-1.355563	51.821265	141	3D+	11:05:56	03/06/2003	54
-1.355798	51.821385	141	3D+	11:05:57	03/06/2003	55
-1.356028	51.821292	141	3D+	11:05:58	03/06/2003	50
-1.356176	51.821393	141	3D+	11:05:59	03/06/2003	47
-1.356223	51.821533	142	3D+	11:06:00	03/06/2003	45
-1.356298	51.821622	142	3D+	11:06:01	03/06/2003	47
-1.356175	51.821848	141	3D+	11:06:02	03/06/2003	82
-1.356108	51.822046	141	3D+	11:06:03	03/06/2003	85
-1.356127	51.822206	141	3D+	11:06:04	03/06/2003	72
-1.35587	51.822317	142	3D+	11:06:05	03/06/2003	66
-1.355759	51.822491	142	3D+	11:06:06	03/06/2003	69
-1.355589	51.822646	142	3D+	11:06:07	03/06/2003	69
-1.355404	51.822776	142	3D+	11:06:08	03/06/2003	71
-1.354974	51.822941	142	3D+	11:06:09	03/06/2003	85
-1.35463	51.823066	142	3D+	11:06:10	03/06/2003	79
-1.354284	51.823133	143	3D+	11:06:11	03/06/2003	83
-1.353922	51.823199	145	3D+	11:06:12	03/06/2003	86
-1.353575	51.823246	146	3D+	11:06:13	03/06/2003	83
-1.353244	51.823313	146	3D+	11:06:14	03/06/2003	84
-1.352911	51.82336	147	3D+	11:06:15	03/06/2003	86
-1.352564	51.823395	148	3D+	11:06:16	03/06/2003	86
-1.352232	51.823462	148	3D+	11:06:17	03/06/2003	86
-1.351946	51.823593	148	3D+	11:06:18	03/06/2003	82
-1.351673	51.823691	149	3D+	11:06:19	03/06/2003	82
-1.351444	51.823813	151	3D+	11:06:20	03/06/2003	79
-1.351201	51.823937	151	3D+	11:06:21	03/06/2003	79
-1.350958	51.824059	153	3D+	11:06:22	03/06/2003	78
-1.350714	51.824175	155	3D+	11:06:23	03/06/2003	78
-1.350456	51.824292	156	3D+	11:06:24	03/06/2003	78
-1.350288	51.824495	159	3D+	11:06:25	03/06/2003	76
-1.350089	51.824637	160	3D+	11:06:26	03/06/2003	74
-1.349919	51.824784	161	3D+	11:06:27	03/06/2003	69
-1.349778	51.82493	164	3D+	11:06:28	03/06/2003	69
-1.349651	51.825078	165	3D+	11:06:29	03/06/2003	64
-1.349495	51.825207	165	3D+	11:06:30	03/06/2003	70
-1.349281	51.825319	164	3D+	11:06:31	03/06/2003	70
-1.349039	51.82545	164	3D+	11:06:32	03/06/2003	76
-1.348796	51.825586	165	3D+	11:06:33	03/06/2003	78
-1.348465	51.825703	166	3D+	11:06:34	03/06/2003	81
-1.348147	51.825745	166	3D+	11:06:35	03/06/2003	82
-1.347829	51.825785	168	3D+	11:06:36	03/06/2003	77
-1.347525	51.82583	170	3D+	11:06:37	03/06/2003	85
-1.347208	51.825914	173	3D+	11:06:38	03/06/2003	79
-1.347023	51.82604	176	3D+	11:06:39	03/06/2003	73
-1.346911	51.826188	177	3D+	11:06:40	03/06/2003	72
-1.346799	51.826329	177	3D+	11:06:41	03/06/2003	66
-1.346774	51.826477	177	3D+	11:06:42	03/06/2003	65
-1.346721	51.826625	177	3D+	11:06:43	03/06/2003	53
-1.347015	51.826762	178	3D+	11:06:44	03/06/2003	61
-1.347118	51.826842	180	3D+	11:06:45	03/06/2003	48
-1.34718	51.826968	181	3D+	11:06:46	03/06/2003	54
-1.347183	51.82707	181	3D+	11:06:47	03/06/2003	50
-1.346926	51.827226	182	3D+	11:06:48	03/06/2003	77
-1.346583	51.827396	182	3D+	11:06:49	03/06/2003	92
-1.346277	51.82736	183	3D+	11:06:50	03/06/2003	85
-1.346014	51.827298	183	3D+	11:06:51	03/06/2003	68
-1.345764	51.827191	183	3D+	11:06:52	03/06/2003	73
-1.345542	51.827039	184	3D+	11:06:53	03/06/2003	70
-1.345349	51.826887	185	3D+	11:06:54	03/06/2003	71
-1.345141	51.826755	185	3D+	11:06:55	03/06/2003	71
-1.344992	51.826622	185	3D+	11:06:56	03/06/2003	69
-1.344742	51.826508	186	3D+	11:06:57	03/06/2003	70
-1.344564	51.826374	188	3D+	11:06:58	03/06/2003	69
-1.344328	51.826247	188	3D+	11:06:59	03/06/2003	73
-1.344035	51.826159	190	3D+	11:07:00	03/06/2003	78
