Longitude	Latitude	Altitude	Fix	Time	Date	Speed
-1.353431	51.822665	128	3D+	13:10:03	03/26/2003	0
-1.353431	51.822652	128	3D+	13:10:04	03/26/2003	3
-1.35346	51.822645	128	3D+	13:10:05	03/26/2003	6
-1.353488	51.822612	129	3D+	13:10:06	03/26/2003	11
-1.353544	51.822554	129	3D+	13:10:07	03/26/2003	27
-1.353597	51.822406	129	3D+	13:10:08	03/26/2003	56
-1.353606	51.822232	130	3D+	13:10:09	03/26/2003	61
-1.353558	51.822065	131	3D+	13:10:10	03/26/2003	62
-1.353495	51.821899	131	3D+	13:10:11	03/26/2003	63
-1.353374	51.821751	133	3D+	13:10:12	03/26/2003	61
-1.353253	51.821611	134	3D+	13:10:13	03/26/2003	57
-1.353119	51.821496	135	3D+	13:10:14	03/26/2003	52
-1.353	51.821413	136	3D+	13:10:15	03/26/2003	42
-1.352825	51.821374	138	3D+	13:10:16	03/26/2003	42
-1.35265	51.821362	139	3D+	13:10:17	03/26/2003	41
-1.352491	51.821394	140	3D+	13:10:18	03/26/2003	39
-1.352391	51.821452	141	3D+	13:10:19	03/26/2003	28
-1.352336	51.821553	142	3D+	13:10:20	03/26/2003	32
-1.352325	51.821674	143	3D+	13:10:21	03/26/2003	34
-1.352372	51.821812	145	3D+	13:10:22	03/26/2003	43
-1.352478	51.821951	146	3D+	13:10:23	03/26/2003	44
-1.352684	51.822082	147	3D+	13:10:24	03/26/2003	58
-1.352906	51.822226	148	3D+	13:10:25	03/26/2003	63
-1.353113	51.822351	149	3D+	13:10:26	03/26/2003	57
-1.353247	51.822495	150	3D+	13:10:27	03/26/2003	52
-1.35331	51.822648	151	3D+	13:10:28	03/26/2003	51
-1.353314	51.822788	151	3D+	13:10:29	03/26/2003	46
-1.353231	51.822922	152	3D+	13:10:30	03/26/2003	48
-1.353089	51.823045	153	3D+	13:10:31	03/26/2003	50
-1.352977	51.823174	153	3D+	13:10:32	03/26/2003	52
-1.352894	51.823328	154	3D+	13:10:33	03/26/2003	57
-1.352841	51.823481	154	3D+	13:10:34	03/26/2003	56
-1.352743	51.823623	155	3D+	13:10:35	03/26/2003	53
-1.352601	51.82372	155	3D+	13:10:36	03/26/2003	47
-1.352473	51.823809	156	3D+	13:10:37	03/26/2003	44
-1.352345	51.823906	157	3D+	13:10:38	03/26/2003	44
-1.352203	51.823996	158	3D+	13:10:39	03/26/2003	47
-1.35203	51.824061	158	3D+	13:10:40	03/26/2003	47
-1.351828	51.824095	159	3D+	13:10:41	03/26/2003	47
-1.351655	51.824134	160	3D+	13:10:42	03/26/2003	46
-1.351468	51.8242	160	3D+	13:10:43	03/26/2003	47
-1.351311	51.824277	161	3D+	13:10:44	03/26/2003	49
-1.351124	51.824337	161	3D+	13:10:45	03/26/2003	48
-1.350936	51.824357	162	3D+	13:10:46	03/26/2003	46
-1.350747	51.824365	162	3D+	13:10:47	03/26/2003	46
-1.350573	51.824347	163	3D+	13:10:48	03/26/2003	45
-1.350383	51.824298	163	3D+	13:10:49	03/26/2003	48
-1.350207	51.824235	164	3D+	13:10:50	03/26/2003	50
-1.35003	51.824167	163	3D+	13:10:51	03/26/2003	53
-1.349839	51.824079	163	3D+	13:10:52	03/26/2003	57
-1.349676	51.823971	164	3D+	13:10:53	03/26/2003	59
-1.349528	51.823858	163	3D+	13:10:54	03/26/2003	60
-1.349351	51.823745	163	3D+	13:10:55	03/26/2003	61
-1.349145	51.823676	164	3D+	13:10:56	03/26/2003	56
-1.348955	51.823626	165	3D+	13:10:57	03/26/2003	52
-1.348737	51.823614	166	3D+	13:10:58	03/26/2003	50
-1.348549	51.823636	165	3D+	13:10:59	03/26/2003	48
-1.348376	51.823688	166	3D+	13:11:00	03/26/2003	46
-1.348204	51.823735	165	3D+	13:11:01	03/26/2003	46
-1.348016	51.823763	165	3D+	13:11:02	03/26/2003	46
-1.347828	51.823778	165	3D+	13:11:03	03/26/2003	47
-1.347639	51.823778	167	3D+	13:11:04	03/26/2003	49
-1.347451	51.823806	167	3D+	13:11:05	03/26/2003	46
-1.347278	51.823851	168	3D+	13:11:06	03/26/2003	44
-1.347105	51.823878	168	3D+	13:11:07	03/26/2003	46
-1.346902	51.823893	168	3D+	13:11:08	03/26/2003	48
-1.3467	51.823914	169	3D+	13:11:09	03/26/2003	50
-1.346497	51.823929	169	3D+	13:11:10	03/26/2003	50
-1.346293	51.823917	170	3D+	13:11:11	03/26/2003	54
-1.346088	51.823862	169	3D+	13:11:12	03/26/2003	54
-1.34587	51.823839	169	3D+	13:11:13	03/26/2003	54
-1.345652	51.823822	169	3D+	13:11:14	03/26/2003	55
-1.345434	51.823799	169	3D+	13:11:15	03/26/2003	56
-1.345201	51.823782	169	3D+	13:11:16	03/26/2003	56
-1.344984	51.823784	169	3D+	13:11:17	03/26/2003	55
-1.344753	51.823812	169	3D+	13:11:18	03/26/2003	57
-1.344536	51.823847	168	3D+	13:11:19	03/26/2003	54
-1.344334	51.8239	169	3D+	13:11:20	03/26/2003	54
-1.344162	51.823972	169	3D+	13:11:21	03/26/2003	50
-1.343947	51.824045	169	3D+	13:11:22	03/26/2003	62
-1.343718	51.824137	168	3D+	13:11:23	03/26/2003	69
-1.343473	51.824203	169	3D+	13:11:24	03/26/2003	67
-1.343257	51.824269	169	3D+	13:11:25	03/26/2003	61
-1.343056	51.82434	171	3D+	13:11:26	03/26/2003	57
-1.342839	51.82438	171	3D+	13:11:27	03/26/2003	56
-1.342622	51.824393	173	3D+	13:11:28	03/26/2003	57
-1.342389	51.824388	174	3D+	13:11:29	03/26/2003	58
-1.34217	51.824351	175	3D+	13:11:30	03/26/2003	60
-1.341952	51.824332	177	3D+	13:11:31	03/26/2003	60
-1.341719	51.824326	178	3D+	13:11:32	03/26/2003	58
-1.341502	51.824334	179	3D+	13:11:33	03/26/2003	56
-1.341284	51.824353	181	3D+	13:11:34	03/26/2003	57
-1.341066	51.824354	182	3D+	13:11:35	03/26/2003	56
-1.340833	51.82433	183	3D+	13:11:36	03/26/2003	61
-1.3406	51.824286	184	3D+	13:11:37	03/26/2003	60
-1.340408	51.824215	187	3D+	13:11:38	03/26/2003	59
-1.340288	51.82408	188	3D+	13:11:39	03/26/2003	60
-1.340182	51.82394	189	3D+	13:11:40	03/26/2003	60
-1.340048	51.823812	190	3D+	13:11:41	03/26/2003	61
-1.339913	51.823677	192	3D+	13:11:42	03/26/2003	64
-1.339764	51.82355	193	3D+	13:11:43	03/26/2003	63
-1.339615	51.823435	194	3D+	13:11:44	03/26/2003	57
-1.339452	51.82334	195	3D+	13:11:45	03/26/2003	55
-1.339249	51.823328	196	3D+	13:11:46	03/26/2003	52
-1.339045	51.823323	196	3D+	13:11:47	03/26/2003	52
-1.338799	51.823337	198	3D+	13:11:48	03/26/2003	59
