Longitude	Latitude	Altitude	Fix	Time	Date	Speed
-1.353472	51.822576	127	3D+	11:21:25	03/27/2003	0
-1.353458	51.822583	126	3D+	11:21:26	03/27/2003	2
-1.353458	51.822583	126	3D+	11:21:27	03/27/2003	4
-1.353443	51.822551	126	3D+	11:21:28	03/27/2003	13
-1.353398	51.822514	126	3D+	11:21:29	03/27/2003	20
-1.35331	51.82247	126	3D+	11:21:30	03/27/2003	27
-1.35315	51.822452	126	3D+	11:21:31	03/27/2003	37
-1.352976	51.822454	126	3D+	11:21:32	03/27/2003	40
-1.352831	51.822461	127	3D+	11:21:33	03/27/2003	36
-1.352641	51.822431	127	3D+	11:21:34	03/27/2003	42
-1.352508	51.82233	127	3D+	11:21:35	03/27/2003	50
-1.352317	51.822268	127	3D+	11:21:36	03/27/2003	49
-1.352141	51.822223	128	3D+	11:21:37	03/27/2003	45
-1.351995	51.82218	128	3D+	11:21:38	03/27/2003	38
-1.351835	51.822168	129	3D+	11:21:39	03/27/2003	39
-1.351719	51.822194	130	3D+	11:21:40	03/27/2003	29
-1.351606	51.822284	131	3D+	11:21:41	03/27/2003	38
-1.351566	51.822412	131	3D+	11:21:42	03/27/2003	47
-1.351483	51.822539	132	3D+	11:21:43	03/27/2003	48
-1.351385	51.822668	133	3D+	11:21:44	03/27/2003	52
-1.351272	51.822771	134	3D+	11:21:45	03/27/2003	43
-1.351143	51.822842	134	3D+	11:21:46	03/27/2003	39
-1.35097	51.822893	136	3D+	11:21:47	03/27/2003	43
-1.350812	51.822938	137	3D+	11:21:48	03/27/2003	42
-1.350638	51.822977	139	3D+	11:21:49	03/27/2003	42
-1.350479	51.823002	140	3D+	11:21:50	03/27/2003	37
-1.350335	51.823053	142	3D+	11:21:51	03/27/2003	37
-1.350221	51.823136	144	3D+	11:21:52	03/27/2003	42
-1.350152	51.823257	145	3D+	11:21:53	03/27/2003	47
-1.350171	51.82339	146	3D+	11:21:54	03/27/2003	45
-1.350261	51.82351	147	3D+	11:21:55	03/27/2003	47
-1.350425	51.823661	148	3D+	11:21:56	03/27/2003	61
-1.35056	51.823812	148	3D+	11:21:57	03/27/2003	59
-1.350695	51.823976	149	3D+	11:21:58	03/27/2003	63
-1.350772	51.824134	151	3D+	11:21:59	03/27/2003	61
-1.350791	51.824287	151	3D+	11:22:00	03/27/2003	57
-1.350737	51.824421	152	3D+	11:22:01	03/27/2003	51
-1.350638	51.824517	153	3D+	11:22:02	03/27/2003	45
-1.35051	51.824596	152	3D+	11:22:03	03/27/2003	44
-1.350412	51.824707	151	3D+	11:22:04	03/27/2003	48
-1.350328	51.824823	152	3D+	11:22:05	03/27/2003	51
-1.350186	51.824907	152	3D+	11:22:06	03/27/2003	49
-1.350058	51.824998	151	3D+	11:22:07	03/27/2003	48
-1.3499	51.825063	152	3D+	11:22:08	03/27/2003	44
-1.349742	51.825103	152	3D+	11:22:09	03/27/2003	43
-1.349569	51.825143	153	3D+	11:22:10	03/27/2003	42
-1.349425	51.825195	153	3D+	11:22:11	03/27/2003	41
-1.349237	51.825228	154	3D+	11:22:12	03/27/2003	45
-1.349063	51.825248	155	3D+	11:22:13	03/27/2003	41
-1.348874	51.825231	155	3D+	11:22:14	03/27/2003	45
-1.348686	51.825245	155	3D+	11:22:15	03/27/2003	46
-1.348483	51.825248	155	3D+	11:22:16	03/27/2003	49
-1.348279	51.82523	155	3D+	11:22:17	03/27/2003	46
-1.348119	51.825207	155	3D+	11:22:18	03/27/2003	40
-1.347987	51.825151	155	3D+	11:22:19	03/27/2003	37
-1.347882	51.825037	154	3D+	11:22:20	03/27/2003	45
-1.347762	51.824898	154	3D+	11:22:21	03/27/2003	56
-1.347627	51.824752	154	3D+	11:22:22	03/27/2003	59
-1.347478	51.824626	153	3D+	11:22:23	03/27/2003	59
-1.34733	51.824506	154	3D+	11:22:24	03/27/2003	53
-1.34721	51.824385	154	3D+	11:22:25	03/27/2003	51
-1.347133	51.824226	154	3D+	11:22:26	03/27/2003	56
-1.34707	51.824066	154	3D+	11:22:27	03/27/2003	59
-1.347021	51.823887	154	3D+	11:22:28	03/27/2003	63
-1.346987	51.82372	155	3D+	11:22:29	03/27/2003	60
-1.346924	51.823554	156	3D+	11:22:30	03/27/2003	58
-1.346848	51.823445	156	3D+	11:22:31	03/27/2003	44
-1.346729	51.82337	157	3D+	11:22:32	03/27/2003	40
-1.346569	51.823345	157	3D+	11:22:33	03/27/2003	38
-1.346396	51.823377	158	3D+	11:22:34	03/27/2003	41
-1.34621	51.823488	159	3D+	11:22:35	03/27/2003	54
-1.34598	51.823566	160	3D+	11:22:36	03/27/2003	61
-1.345721	51.823639	160	3D+	11:22:37	03/27/2003	66
-1.345461	51.82366	160	3D+	11:22:38	03/27/2003	61
-1.345214	51.823681	161	3D+	11:22:39	03/27/2003	59
-1.344968	51.823677	161	3D+	11:22:40	03/27/2003	59
-1.34472	51.823666	162	3D+	11:22:41	03/27/2003	60
-1.344488	51.823649	163	3D+	11:22:42	03/27/2003	57
-1.344255	51.823644	163	3D+	11:22:43	03/27/2003	55
-1.344038	51.823652	164	3D+	11:22:44	03/27/2003	52
-1.34385	51.823673	164	3D+	11:22:45	03/27/2003	48
-1.343647	51.823706	165	3D+	11:22:46	03/27/2003	47
-1.34349	51.823771	166	3D+	11:22:47	03/27/2003	48
-1.343288	51.823816	167	3D+	11:22:48	03/27/2003	50
-1.343101	51.823869	168	3D+	11:22:49	03/27/2003	50
-1.342913	51.823902	168	3D+	11:22:50	03/27/2003	48
