Longitude	Latitude	Altitude	Fix	Time	Date	Speed	
-1.353414	51.822655	138	3D+	12:24:16	02/26/2003	0
-1.353414	51.822655	138	3D+	12:24:17	02/26/2003	1
-1.353414	51.822649	137	3D+	12:24:18	02/26/2003	0
-1.353415	51.822656	136	3D+	12:24:19	02/26/2003	1
-1.3534	51.822649	137	3D+	12:24:20	02/26/2003	6
-1.353371	51.822642	137	3D+	12:24:21	02/26/2003	5
-1.353297	51.822598	137	3D+	12:24:22	02/26/2003	24
-1.353179	51.822555	137	3D+	12:24:23	02/26/2003	34
-1.353019	51.82255	138	3D+	12:24:24	02/26/2003	39
-1.352936	51.822655	136	3D+	12:24:25	02/26/2003	56
-1.352927	51.822834	136	3D+	12:24:26	02/26/2003	61
-1.353034	51.823018	136	3D+	12:24:27	02/26/2003	71
-1.353242	51.823183	136	3D+	12:24:28	02/26/2003	68
-1.35352	51.823264	135	3D+	12:24:29	02/26/2003	69
-1.353797	51.823324	136	3D+	12:24:30	02/26/2003	71
-1.354047	51.823411	136	3D+	12:24:31	02/26/2003	72
-1.354196	51.823562	137	3D+	12:24:32	02/26/2003	72
-1.354216	51.823742	137	3D+	12:24:33	02/26/2003	68
-1.354076	51.823908	139	3D+	12:24:34	02/26/2003	71
-1.353847	51.824018	139	3D+	12:24:35	02/26/2003	60
-1.353616	51.824079	139	3D+	12:24:36	02/26/2003	56
-1.353399	51.824092	140	3D+	12:24:37	02/26/2003	49
-1.353238	51.824048	142	3D+	12:24:38	02/26/2003	42
-1.35309	51.823994	145	3D+	12:24:39	02/26/2003	39
-1.352959	51.82398	148	3D+	12:24:40	02/26/2003	39
-1.352815	51.824031	150	3D+	12:24:41	02/26/2003	42
-1.352686	51.824106	152	3D+	12:24:42	02/26/2003	54
-1.352589	51.824253	153	3D+	12:24:43	02/26/2003	64
-1.352507	51.824434	152	3D+	12:24:44	02/26/2003	74
-1.352514	51.824653	151	3D+	12:24:45	02/26/2003	79
-1.352636	51.824844	151	3D+	12:24:46	02/26/2003	70
-1.352394	51.825007	151	3D+	12:24:47	02/26/2003	52
-1.352165	51.825105	151	3D+	12:24:48	02/26/2003	52
-1.351876	51.825153	151	3D+	12:24:49	02/26/2003	56
-1.351641	51.825057	153	3D+	12:24:50	02/26/2003	47
-1.351496	51.825101	155	3D+	12:24:51	02/26/2003	42
-1.351365	51.825092	158	3D+	12:24:52	02/26/2003	40
-1.351219	51.825091	161	3D+	12:24:53	02/26/2003	43
-1.351033	51.825187	163	3D+	12:24:54	02/26/2003	49
-1.350817	51.825235	163	3D+	12:24:55	02/26/2003	52
-1.350598	51.825205	163	3D+	12:24:56	02/26/2003	52
-1.350394	51.82518	163	3D+	12:24:57	02/26/2003	50
-1.350205	51.825149	165	3D+	12:24:58	02/26/2003	45
-1.350045	51.82518	167	3D+	12:24:59	02/26/2003	43
-1.349913	51.825129	168	3D+	12:25:00	02/26/2003	45
-1.349765	51.825034	169	3D+	12:25:01	02/26/2003	44
-1.349618	51.824964	170	3D+	12:25:02	02/26/2003	43
-1.349456	51.824914	170	3D+	12:25:03	02/26/2003	47
-1.34924	51.824949	170	3D+	12:25:04	02/26/2003	53
-1.349039	51.825016	169	3D+	12:25:05	02/26/2003	58
-1.348809	51.825083	168	3D+	12:25:06	02/26/2003	58
-1.348578	51.8251	167	3D+	12:25:07	02/26/2003	55
-1.348431	51.825033	165	3D+	12:25:08	02/26/2003	50
-1.34837	51.824913	164	3D+	12:25:09	02/26/2003	46
-1.348323	51.824798	164	3D+	12:25:10	02/26/2003	43
-1.348262	51.824696	164	3D+	12:25:11	02/26/2003	43
-1.348143	51.824615	163	3D+	12:25:12	02/26/2003	37
-1.34804	51.824564	164	3D+	12:25:13	02/26/2003	35
-1.348052	51.824492	165	3D+	12:25:14	02/26/2003	37
-1.348139	51.824455	163	3D+	12:25:15	02/26/2003	53
-1.348222	51.82434	162	3D+	12:25:16	02/26/2003	3
-1.348076	51.824286	160	3D+	12:25:17	02/26/2003	46
-1.347856	51.824186	160	3D+	12:25:18	02/26/2003	52
-1.347593	51.824166	163	3D+	12:25:19	02/26/2003	53
-1.34736	51.82413	164	3D+	12:25:20	02/26/2003	55
-1.347169	51.824048	165	3D+	12:25:21	02/26/2003	54
-1.34702	51.82394	165	3D+	12:25:22	02/26/2003	56
-1.346857	51.823831	167	3D+	12:25:23	02/26/2003	52
-1.346709	51.823741	169	3D+	12:25:24	02/26/2003	49
-1.346546	51.823657	171	3D+	12:25:25	02/26/2003	49
-1.346327	51.823626	172	3D+	12:25:26	02/26/2003	55
-1.346083	51.823692	173	3D+	12:25:27	02/26/2003	62
-1.345852	51.823745	173	3D+	12:25:28	02/26/2003	57
-1.34562	51.823753	174	3D+	12:25:29	02/26/2003	58
-1.345374	51.823761	174	3D+	12:25:30	02/26/2003	61
-1.345142	51.823784	174	3D+	12:25:31	02/26/2003	53
-1.344995	51.823726	175	3D+	12:25:32	02/26/2003	45
-1.344905	51.823636	176	3D+	12:25:33	02/26/2003	46
-1.344772	51.823546	178	3D+	12:25:34	02/26/2003	51
-1.34458	51.823458	178	3D+	12:25:35	02/26/2003	53
-1.344375	51.823396	178	3D+	12:25:36	02/26/2003	53
-1.344185	51.823321	179	3D+	12:25:37	02/26/2003	53
-1.343966	51.823291	179	3D+	12:25:38	02/26/2003	56
-1.343734	51.823292	180	3D+	12:25:39	02/26/2003	52
-1.343516	51.823306	181	3D+	12:25:40	02/26/2003	58
-1.343345	51.82341	181	3D+	12:25:41	02/26/2003	60
-1.343175	51.82354	181	3D+	12:25:42	02/26/2003	63
-1.343019	51.82367	181	3D+	12:25:43	02/26/2003	74
-1.342996	51.82388	182	3D+	12:25:44	02/26/2003	94
-1.342944	51.824103	184	3D+	12:25:45	02/26/2003	71
-1.342832	51.824248	187	3D+	12:25:46	02/26/2003	74
-1.342619	51.824398	186	3D+	12:25:47	02/26/2003	77
-1.34242	51.82453	185	3D+	12:25:48	02/26/2003	92
-1.342238	51.82473	185	3D+	12:25:49	02/26/2003	92
-1.341989	51.82465	184	3D+	12:25:50	02/26/2003	55
-1.34181	51.824492	184	3D+	12:25:51	02/26/2003	52
-1.341591	51.824438	183	3D+	12:25:52	02/26/2003	62
-1.341332	51.824495	180	3D+	12:25:53	02/26/2003	73
-1.34106	51.824609	178	3D+	12:25:54	02/26/2003	77
-1.340818	51.824735	176	3D+	12:25:55	02/26/2003	77
-1.340575	51.824867	174	3D+	12:25:56	02/26/2003	74
-1.340333	51.824982	171	3D+	12:25:57	02/26/2003	76
-1.340076	51.825091	167	3D+	12:25:58	02/26/2003	78
-1.339803	51.825191	166	3D+	12:25:59	02/26/2003	78
-1.339538	51.825059	166	3D+	12:26:00	02/26/2003	60
-1.339368	51.824678	165	3D+	12:26:01	02/26/2003	56
-1.339265	51.824665	167	3D+	12:26:02	02/26/2003	52
-1.33909	51.824633	168	3D+	12:26:03	02/26/2003	52
-1.338815	51.824662	168	3D+	12:26:04	02/26/2003	65
-1.338555	51.824672	167	3D+	12:26:05	02/26/2003	62
-1.338407	51.82459	167	3D+	12:26:06	02/26/2003	61
-1.338302	51.824474	169	3D+	12:26:07	02/26/2003	53
-1.338182	51.824358	171	3D+	12:26:08	02/26/2003	53
-1.338034	51.824261	173	3D+	12:26:09	02/26/2003	56
-1.337785	51.824196	171	3D+	12:26:10	02/26/2003	62
-1.33751	51.824188	169	3D+	12:26:11	02/26/2003	66
-1.337221	51.824201	165	3D+	12:26:12	02/26/2003	68
-1.336945	51.82418	163	3D+	12:26:13	02/26/2003	63
-1.33674	51.824136	164	3D+	12:26:14	02/26/2003	59
-1.336622	51.824042	164	3D+	12:26:15	02/26/2003	57
-1.336559	51.823901	165	3D+	12:26:16	02/26/2003	51
-1.336511	51.823765	166	3D+	12:26:17	02/26/2003	53
-1.336434	51.823624	167	3D+	12:26:18	02/26/2003	55
-1.336301	51.823505	166	3D+	12:26:19	02/26/2003	54
-1.336123	51.823409	168	3D+	12:26:20	02/26/2003	56
-1.335933	51.823335	167	3D+	12:26:21	02/26/2003	60
-1.335756	51.823235	167	3D+	12:26:22	02/26/2003	58
-1.335679	51.823102	166	3D+	12:26:23	02/26/2003	55
-1.335675	51.822973	167	3D+	12:26:24	02/26/2003	50
-1.335642	51.822843	170	3D+	12:26:25	02/26/2003	49
-1.335537	51.822745	172	3D+	12:26:26	02/26/2003	49
-1.335346	51.822665	171	3D+	12:26:27	02/26/2003	56
-1.335098	51.822601	168	3D+	12:26:28	02/26/2003	63
-1.334851	51.822556	164	3D+	12:26:29	02/26/2003	65
-1.334617	51.822483	163	3D+	12:26:30	02/26/2003	63
-1.334398	51.82241	162	3D+	12:26:31	02/26/2003	57
-1.334179	51.822367	162	3D+	12:26:32	02/26/2003	59
-1.333959	51.822298	163	3D+	12:26:33	02/26/2003	62
-1.333683	51.822283	161	3D+	12:26:34	02/26/2003	71
-1.333365	51.822297	158	3D+	12:26:35	02/26/2003	74
-1.333075	51.822289	156	3D+	12:26:36	02/26/2003	72
-1.332827	51.822247	156	3D+	12:26:37	02/26/2003	65
-1.332636	51.822159	156	3D+	12:26:38	02/26/2003	60
-1.33243	51.822064	156	3D+	12:26:39	02/26/2003	62
-1.332211	51.822009	156	3D+	12:26:40	02/26/2003	64
-1.331977	51.821924	155	3D+	12:26:41	02/26/2003	63
-1.331814	51.821809	156	3D+	12:26:42	02/26/2003	58
-1.331752	51.8217	156	3D+	12:26:43	02/26/2003	52
-1.33185	51.821571	156	3D+	12:26:44	02/26/2003	59
-1.331992	51.821467	156	3D+	12:26:45	02/26/2003	54
-1.332178	51.821388	157	3D+	12:26:46	02/26/2003	53
-1.332379	51.821322	156	3D+	12:26:47	02/26/2003	55
-1.33258	51.821244	155	3D+	12:26:48	02/26/2003	57
-1.332811	51.821195	157	3D+	12:26:49	02/26/2003	56
-1.333042	51.821195	161	3D+	12:26:50	02/26/2003	58
-1.33329	51.821259	164	3D+	12:26:51	02/26/2003	62
-1.333511	51.821372	165	3D+	12:26:52	02/26/2003	67
-1.333673	51.821491	166	3D+	12:26:53	02/26/2003	67
-1.333765	51.821654	168	3D+	12:26:54	02/26/2003	62
-1.333784	51.82183	170	3D+	12:26:55	02/26/2003	65
-1.333804	51.822003	171	3D+	12:26:56	02/26/2003	70
-1.333838	51.822184	169	3D+	12:26:57	02/26/2003	77
-1.333918	51.822396	167	3D+	12:26:58	02/26/2003	90
-1.334112	51.822586	167	3D+	12:26:59	02/26/2003	83
-1.334351	51.822821	166	3D+	12:27:00	02/26/2003	88
