Longitude	Latitude	Altitude	Fix	Time	Date	Speed
-1.3536	51.823013	136	3D+	15:21:21	03/27/2003	0
-1.353584	51.822988	135	3D+	15:21:22	03/27/2003	1
-1.353584	51.822969	136	3D+	15:21:23	03/27/2003	0
-1.353569	51.822944	135	3D+	15:21:24	03/27/2003	0
-1.353582	51.822924	136	3D+	15:21:25	03/27/2003	5
-1.353639	51.822885	135	3D+	15:21:26	03/27/2003	16
-1.353666	51.822815	135	3D+	15:21:27	03/27/2003	21
-1.353707	51.822712	135	3D+	15:21:28	03/27/2003	30
-1.353703	51.82259	136	3D+	15:21:29	03/27/2003	40
-1.35364	51.82243	136	3D+	15:21:30	03/27/2003	51
-1.35352	51.82229	136	3D+	15:21:31	03/27/2003	51
-1.353414	51.822149	137	3D+	15:21:32	03/27/2003	48
-1.353322	51.822008	138	3D+	15:21:33	03/27/2003	48
-1.353289	51.821867	139	3D+	15:21:34	03/27/2003	46
-1.353285	51.821757	140	3D+	15:21:35	03/27/2003	32
-1.353326	51.821666	141	3D+	15:21:36	03/27/2003	28
-1.353652	51.821448	144	3D+	15:21:39	03/27/2003	26
-1.353769	51.821471	146	3D+	15:21:43	03/27/2003	36
-1.353611	51.821548	147	3D+	15:21:44	03/27/2003	43
-1.353483	51.821632	147	3D+	15:21:45	03/27/2003	39
-1.353386	51.821767	148	3D+	15:21:46	03/27/2003	44
-1.353258	51.821876	148	3D+	15:21:47	03/27/2003	44
-1.353116	51.821986	149	3D+	15:21:48	03/27/2003	43
-1.353003	51.822083	150	3D+	15:21:49	03/27/2003	37
-1.35286	51.822155	150	3D+	15:21:50	03/27/2003	37
-1.352673	51.8222	151	3D+	15:21:51	03/27/2003	43
-1.3525	51.822265	151	3D+	15:21:52	03/27/2003	45
-1.352343	51.822355	152	3D+	15:21:53	03/27/2003	46
-1.352201	51.822445	153	3D+	15:21:54	03/27/2003	46
-1.352058	51.822535	154	3D+	15:21:55	03/27/2003	44
-1.351944	51.822612	155	3D+	15:21:56	03/27/2003	36
-1.351815	51.822657	156	3D+	15:21:57	03/27/2003	32
-1.351684	51.822657	158	3D+	15:21:58	03/27/2003	27
-1.351508	51.8226	159	3D+	15:21:59	03/27/2003	46
-1.351331	51.822518	160	3D+	15:22:00	03/27/2003	49
-1.351154	51.822429	161	3D+	15:22:01	03/27/2003	51
-1.350992	51.822346	162	3D+	15:22:02	03/27/2003	49
-1.350857	51.822219	163	3D+	15:22:03	03/27/2003	57
-1.350694	51.822086	163	3D+	15:22:04	03/27/2003	64
-1.350544	51.821933	164	3D+	15:22:05	03/27/2003	67
-1.350408	51.821755	164	3D+	15:22:06	03/27/2003	73
-1.350302	51.821596	164	3D+	15:22:07	03/27/2003	65
-1.350195	51.821443	165	3D+	15:22:08	03/27/2003	64
-1.350089	51.821296	165	3D+	15:22:09	03/27/2003	63
-1.34997	51.821181	166	3D+	15:22:10	03/27/2003	51
-1.349837	51.821112	166	3D+	15:22:11	03/27/2003	43
-1.349691	51.821087	167	3D+	15:22:12	03/27/2003	38
-1.349532	51.821107	167	3D+	15:22:13	03/27/2003	35
-1.349345	51.82116	168	3D+	15:22:14	03/27/2003	46
-1.349143	51.821218	169	3D+	15:22:15	03/27/2003	47
-1.348956	51.821271	170	3D+	15:22:16	03/27/2003	44
-1.348784	51.821342	171	3D+	15:22:17	03/27/2003	45
-1.348656	51.821426	171	3D+	15:22:18	03/27/2003	38
-1.348572	51.821542	171	3D+	15:22:19	03/27/2003	41
-1.348475	51.821683	172	3D+	15:22:20	03/27/2003	54
-1.348348	51.821818	173	3D+	15:22:21	03/27/2003	52
-1.348235	51.82194	173	3D+	15:22:22	03/27/2003	51
-1.348108	51.822057	173	3D+	15:22:23	03/27/2003	48
-1.347952	51.822154	174	3D+	15:22:24	03/27/2003	51
-1.347795	51.822251	174	3D+	15:22:25	03/27/2003	50
-1.347639	51.822368	174	3D+	15:22:26	03/27/2003	56
-1.347453	51.822467	173	3D+	15:22:27	03/27/2003	57
-1.347268	51.822572	173	3D+	15:22:28	03/27/2003	59
-1.347112	51.822694	174	3D+	15:22:29	03/27/2003	58
-1.346985	51.82283	173	3D+	15:22:30	03/27/2003	57
-1.346859	51.82296	173	3D+	15:22:31	03/27/2003	57
-1.346687	51.823057	174	3D+	15:22:32	03/27/2003	55
-1.346501	51.823142	174	3D+	15:22:33	03/27/2003	56
-1.346316	51.823234	173	3D+	15:22:34	03/27/2003	55
-1.346099	51.82328	175	3D+	15:22:35	03/27/2003	55
-1.345882	51.823313	175	3D+	15:22:36	03/27/2003	54
-1.345665	51.823346	176	3D+	15:22:37	03/27/2003	55
-1.345434	51.823367	177	3D+	15:22:38	03/27/2003	56
-1.345202	51.823381	178	3D+	15:22:39	03/27/2003	56
-1.34497	51.823389	179	3D+	15:22:40	03/27/2003	55
-1.344751	51.823365	180	3D+	15:22:41	03/27/2003	55
-1.34456	51.823301	182	3D+	15:22:42	03/27/2003	52
-1.344412	51.823206	182	3D+	15:22:43	03/27/2003	49
